record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1002/alz.084789,doi:10.1002/alz.084789,semantic_scholar,openalex;semantic_scholar,bbf02f3300cdb07ee25eedf1ec8fa1f120a738b4,10.1002/alz.084789,39751737,,Basic Science and Pathogenesis.,"BACKGROUND Host commensal gut microbes are shown to be crucial for microglial maturation, and functions that involve innate immune responses to maintain brain homeostasis. Sex has a crucial role in the incidence of neurological diseases with females showing higher progression of AD compared with males. Transcriptomics has been a powerful tool for the characterization of microglial phenotypes however, there is a large gap in relating to their functional protein abundances. Here, we generated 'APPPS1-21-CD11br' a translating ribosome affinity purification (TRAP) mice model and assessed the influence of gut microbiome on microglial protein networks during their phenotypic transition in a sex-specific manner. METHODS APPPS1-21 mice were crossed with WT-CD11br mice wherein a CD11b-promoter drives expression of ribosomal protein L10a (RpL10) that is fused to FLAG/EGFP at the amino-terminus to generate APPPS1-21-CD11br transgenic mice. Six groups of mice that included WT-CD11br, antibiotic (ABX) or vehicle-treated APPPS1-21-CD11br male and female were sacrificed at 7-weeks of age (n = 15/group) and used for immunoprecipitation of microglial polysomes from cortical homogenates using anti-FLAG antibody. Liquid chromatography coupled to tandem-mass-spectrometry (LC-MSMS) and label-free quantification was used to identify newly synthesized peptides extracted from polysomes. RESULTS Proteomic analysis reveal that Aβ-induced microglial activation resulted in increased FcgR-mediated-phagocytosis and actin organization in male and female AD mice respectively. ABX-treatment resulted in substantial remodeling of epigenetic landscape, leading to a metabolic shift that accommodates the increased bioenergetic and biosynthetic demands associated with microglial polarization in a sex-specific manner. While microglia in ABX-treated male mice exhibited a metabolic shift towards ketogenesis to promote neuroprotective phenotype mediating lysosomal Aβ clearance, microglia in ABX-treated female mice exhibited persistent mitochondrial dysfunction and impaired clearance associated with inflammatory phenotypes. Targeted metabolomics show sex-specific changes in immunomodulatory gut metabolites mediated by ABX-treatment. CONCLUSIONS Our studies provide first snapshot of dynamic translational state of microglia in cerebral Aβ-amyloidosis models with an altered gut-microbiome. Gut metabolites can support microglial metabolic plasticity to modulate immune responses and amyloid clearance in a sex-specific manner. Reprogramming of microglial metabolism could be a promising strategy for restoring their physiological functions in a manner that might halt the progression of AD.",2024,2024-12-01,JournalArticle,,https://www.semanticscholar.org/paper/bbf02f3300cdb07ee25eedf1ec8fa1f120a738b4,False,18,,True,False,True,False
doi:10.1002/iub.1532,doi:10.1002/iub.1532,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:27364681,10.1002/iub.1532,27364681,,Epigenomic maintenance through dietary intervention can facilitate DNA repair process to slow down the progress of premature aging.,"DNA damage caused by various sources remains one of the most researched topics in the area of aging and neurodegeneration. Increased DNA damage causes premature aging. Aging is plastic and is characterised by the decline in the ability of a cell/organism to maintain genomic stability. Lifespan can be modulated by various interventions like calorie restriction, a balanced diet of macro and micronutrients or supplementation with nutrients/nutrient formulations such as Amalaki rasayana, docosahexaenoic acid, resveratrol, curcumin, etc. Increased levels of DNA damage in the form of double stranded and single stranded breaks are associated with decreased longevity in animal models like WNIN/Ob obese rats. Erroneous DNA repair can result in accumulation of DNA damage products, which in turn result in premature aging disorders such as Hutchinson-Gilford progeria syndrome. Epigenomic studies of the aging process have opened a completely new arena for research and development of drugs and therapeutic agents. We propose here that agents or interventions that can maintain epigenomic stability and facilitate the DNA repair process can slow down the progress of premature aging, if not completely prevent it. © 2016 IUBMB Life, 68(9):717-721, 2016.",2016,2016-07-01,Journal Article,eng,https://europepmc.org/article/MED/27364681,False,3,,True,True,True,True
doi:10.1007/s00109-025-02597-y,doi:10.1007/s00109-025-02597-y,semantic_scholar,europepmc;pubmed;scopus;semantic_scholar,952e9282279d8dc53d9f73b2812c59b2d742f495,10.1007/s00109-025-02597-y,41083899,12675696,Transcriptome profiling of human dermal MDPL fibroblasts reveals a characteristic molecular signature providing insights into pathogenic mechanisms,"The emerging perception that the mammalian dermis encloses fibroblasts with differing functional identities has profound implications for understanding a wide range of genetic pathological states, including aging. MDPL syndrome (mandibular hypoplasia, deafness, progeroid characteristics, and lipodystrophy; MIM #615381) is an extremely rare, genetic progeroid disorder. Patients reported variants in the POLD1 gene (NM_002691.3), encoding for the evolutionarily conserved catalytic subunit of DNA polymerase delta (Polδ). The protein is a critical enzyme reliable for synthesizing nascent DNA strands in the eukaryotic genome. Importantly, Polδ also serves to repair DNA lesions due to mutagen exposure. As the natural history of MDPL still remains poorly known, we have performed RNA sequencing analyses on human dermal fibroblasts (HDFs) of two MDPL patients, heterozygotes for p.Ser605del, compared to WT HDFs. The bioinformatic analyses identify differentially expressed transcripts related to the extracellular matrix of connective tissue and transduction signal markers. Successively, we shed light on the capacity of MDPL cells to respond to and repair DNA damage by comparing transcript levels between X-irradiated MDPL HDFs and non-irradiated ones. Importantly, the results allowed us to identify specific downregulated molecular traits in irradiated MDPL HDFs, including those genes closely involved in the mechanisms of DNA replication and repair. These data were further validated at the functional level, choosing four pivotal proteins (CDC6 (Cell Division Cycle 6), CLSPN (Claspin), XRCC3 (X-Ray Repair Cross Complementing 3), RAD51 (DNA repair protein RAD51 homolog 1)) involved in interconnected pathways ensuring genomic stability. This work provides critical insights into the pathogenesis and the regulatory mechanisms of MDPL syndrome and related diseases, paving the way for future therapeutic interventions. We identified a molecular signature in MDPL human dermal fibroblasts by transcriptomic profiling. We identified specific markers linked to the extracellular matrix of connective tissue and transduction signal markers. We ascertained in irradiated MDPL human dermal fibroblasts specific downregulated molecular traits, involved in the mechanisms of DNA replication and repair. We validated at functional and biochemical level specific those proteins involved in pathways ensuring genomic stability. The markers identified could be targeted for therapeutic intervention in MDPL syndrome and aging-related diseases. We identified a molecular signature in MDPL human dermal fibroblasts by transcriptomic profiling. We identified specific markers linked to the extracellular matrix of connective tissue and transduction signal markers. We ascertained in irradiated MDPL human dermal fibroblasts specific downregulated molecular traits, involved in the mechanisms of DNA replication and repair. We validated at functional and biochemical level specific those proteins involved in pathways ensuring genomic stability. The markers identified could be targeted for therapeutic intervention in MDPL syndrome and aging-related diseases.",2025,2025-10-13,JournalArticle,,https://www.semanticscholar.org/paper/952e9282279d8dc53d9f73b2812c59b2d742f495,False,3,,True,True,True,True
doi:10.1007/s11357-024-01404-9,doi:10.1007/s11357-024-01404-9,pubmed,pubmed;scopus,39476323,10.1007/s11357-024-01404-9,39476323,PMC11872845,"Aging disrupts blood-brain and blood-spinal cord barrier homeostasis, but does not increase paracellular permeability.","Blood-CNS barriers protect the CNS from circulating immune cells and damaging molecules. It is thought barrier integrity becomes disrupted with aging, contributing to impaired CNS function. Using genome-wide and targeted molecular approaches, we found aging affected expression of predominantly immune invasion and pericyte-related genes in CNS regions investigated, especially after middle age, with spinal cord being most impacted. We did not find significant perturbation of endothelial cell junction genes or proteins, nor were vascular density or pericyte coverage affected by aging. We evaluated barrier paracellular permeability using small molecular weight tracers, serum protein extravasation, CNS water content, and iron labelling measures. We found no evidence for age-related increased barrier permeability in any of these tests. We conclude that blood-brain (BBB) and blood-spinal cord barrier (BSCB) paracellular permeability does not increase with normal aging in mouse. Whilst expression changes were not associated with increased permeability, they may represent an age-related primed state whereby additional insults cause increased leakiness.",2024,2024-10-30,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/39476323/,False,1,,False,True,True,False
doi:10.1016/j.aninu.2025.12.010,doi:10.1016/j.aninu.2025.12.010,semantic_scholar,semantic_scholar,3aed7229885df0e6f6cd400d7de866f75d2c39f0,10.1016/j.aninu.2025.12.010,42290962,13263687,Low net energy diet compromises pork tenderness by promoting larger muscle fibers and diminishing intramuscular fat through fiber type reprogramming,"To investigate the effects of low net energy (NE) diets on the meat quality of Tunchang pigs, a total of 96 Tunchang pigs at 55 d of age and with an initial body weight of 26.42 ± 1.04 kg were randomly assigned to four treatment groups with NE levels of 9.82 (control group [CG]), 9.57 (EY1), 9.32 (EY2), and 9.07 MJ/kg (EY3). Each treatment consisted of 6 replicates with 4 pigs per replicate. The trial lasted for 63 d. The results showed that dietary NE levels had no significant effects on average daily gain or feed conversion ratio (P > 0.05), whereas the average daily feed intake was significantly higher in the EY3 group than other groups (P = 0.018). Compared with CG group, pigs in the EY3 group exhibited higher shear force (P = 0.008) and lower intramuscular fat (IMF) content (P = 0.046) in the longissimus dorsi muscle. In addition, low NE diets increased muscle fiber diameter, cross-sectional area, and relative mRNA expression of MYHC IIb (P < 0.05), while reducing the relative mRNA expression of MYHC I and MYHC IIa (P < 0.05). Proteomic analysis indicated that low-NE diets modulated key cytoskeletal proteins in muscle cells, including myosin-binding protein C slow type, myosin regulatory light chain 3, troponin C slow type, myosin heavy chain 2, and cysteine and glycine-rich protein 3, thereby promoting a shift from oxidative to glycolytic muscle fibers. Metabolomic results further confirmed this fiber-type transition, showing an accumulation of glycolytic metabolites, depletion of tricarboxylic acid cycle intermediates, and reduced biosynthesis of unsaturated fatty acid metabolites. Overall, reducing dietary NE to 9.32 MJ/kg had no adverse effects on growth performance or meat quality of Tunchang pigs; however, a further reduction to 9.07 MJ/kg induced glycolytic fiber remodeling, increased muscle fiber diameter and cross-sectional area, and decreased IMF deposition, ultimately impairing meat tenderness.",2026,2026-04-01,JournalArticle,,https://www.semanticscholar.org/paper/3aed7229885df0e6f6cd400d7de866f75d2c39f0,False,0,,True,False,False,False
doi:10.1016/j.cell.2021.12.040,doi:10.1016/j.cell.2021.12.040,semantic_scholar,semantic_scholar,e77fc5d52a87d9132ae3b867676cff70ae54d0c0,10.1016/j.cell.2021.12.040,35032429,8712270,Complement activation induces excessive T cell cytotoxicity in severe COVID-19,"Severe COVID-19 is linked to both dysfunctional immune response and unrestrained immunopathogenesis, and it remains unclear if T cells also contribute to disease pathology. Here, we combined single-cell transcriptomics and proteomics with mechanistic studies to assess pathogenic T cell functions and inducing signals. We identified highly activated, CD16+ T cells with increased cytotoxic functions in severe COVID-19. CD16 expression enabled immune complex-mediated, T cell receptor-independent degranulation and cytotoxicity not found in other diseases. CD16+ T cells from COVID-19 patients promoted microvascular endothelial cell injury and release of neutrophil and monocyte chemoattractants. CD16+ T cell clones persisted beyond acute disease maintaining their cytotoxic phenotype. Age-dependent generation of C3a in severe COVID-19 induced activated CD16+ cytotoxic T cells. The proportion of activated CD16+ T cells and plasma levels of complement proteins upstream of C3a correlated with clinical outcome of COVID-19, supporting a pathological role of exacerbated cytotoxicity and complement activation in COVID-19.",2021,2021-06-11,JournalArticle,,https://www.semanticscholar.org/paper/e77fc5d52a87d9132ae3b867676cff70ae54d0c0,False,0,,True,False,True,False
doi:10.1016/j.ecoenv.2026.120037,doi:10.1016/j.ecoenv.2026.120037,semantic_scholar,semantic_scholar,e4efe9164b353689ce1176bbdf9cec90db9d2e06,10.1016/j.ecoenv.2026.120037,41903409,,Bisphenol A exposure impairs cardiometabolic health: Integrative human evidence and zebrafish heart multi-omics analysis.,"OBJECTIVE Bisphenol A (BPA) is a widely used endocrine-disrupting chemical potentially linked to cardiometabolic disorders. However, the association between BPA exposure and cardiometabolic index (CMI), as well as the underlying cardiac molecular mechanisms, remains insufficiently understood. This study aimed to investigate the associations between BPA exposure and CMI in humans, and to explore direct cardiac effects and underlying molecular mechanisms in a zebrafish model. METHODS Data from 844 participants in the NHANES survey were analyzed to assess associations between BPA and CMI, including stratified analyses and mediation analyses of inflammatory biomarkers. In parallel, zebrafish were exposed to BPA, and cardiac injury was evaluated using histopathology, RNA sequencing, and untargeted metabolomics. RESULTS In NHANES, BPA was positively associated with CMI (β = 0.12, 95% CI: 0.00-0.25, P = 0.049). The association was stronger in participants aged 21-39 years (β = 0.17, 95% CI: 0.06-0.27, P = 0.009) and in non-Hispanic Whites (β = 0.14, 95% CI: 0.01-0.26, P = 0.033). Mediation analysis indicated that C-reactive protein accounted for 30.11% and albumin for 11.79% of the total effect. In zebrafish, BPA exposure induced cardiac histopathological abnormalities, including disorganized myocardial fibers and inflammatory infiltration, without gross morphological changes. RNA-seq identified 380 differentially expressed genes, which were enriched in metabolic, signaling, and immune pathways. Metabolomics revealed 83 altered metabolites after annotation from combined positive and negative ionization modes, with downregulation of 5-HETE and upregulation of steroid- and terpenoid-related metabolites, indicating disruption of lipid mediator and steroid metabolism. CONCLUSIONS BPA exposure is associated with elevated CMI in humans, with partial mediation by systemic inflammation. In zebrafish, BPA directly induces cardiac transcriptional and metabolic reprogramming, particularly affecting lipid and steroid pathways. These findings provide mechanistic insights into the link between BPA and cardiometabolic risk.",2026,2026-04-01,JournalArticle; Review,,https://www.semanticscholar.org/paper/e4efe9164b353689ce1176bbdf9cec90db9d2e06,False,0,,True,False,True,False
doi:10.1016/j.ijbiomac.2025.141715,doi:10.1016/j.ijbiomac.2025.141715,semantic_scholar,semantic_scholar,fe43e6f3e28dcc0469d8e5fef9e8bea04d869e45,10.1016/j.ijbiomac.2025.141715,40044002,,Radix Hedysari Polysaccharides modulate the gut-brain axis and improve cognitive impairment in SAMP8 mice.,"OBJECTIVE Radix Hedysari Polysaccharides (RHP) are the principal bioactive constituents of the traditional Chinese medicinal herb Radix Hedysari. This study aims to evaluate the neuroprotective effects of RHP in both cellular and animal models of Alzheimer's disease (AD) and to elucidate the underlying molecular mechanisms. METHODS HT22 cells subjected to Aβ25-35-induced cytotoxicity were pretreated with RHP, followed by assessments of reactive oxygen species (ROS) generation, mitochondrial superoxide (mSOX) levels, and mitochondrial membrane potential (ΔΨm). Senescence-accelerated mouse-prone 8 (SAMP8) mice were orally administered RHP for 12 weeks. Behavioral assays were conducted to assess cognitive function, while metabolomic and proteomic analyses were performed to examine serum metabolic alterations and hippocampal protein expression profiles. Additionally, neuronal autophagy and gut barrier integrity were evaluated using immunohistochemistry, transmission electron microscopy, and biomarker quantification. RESULTS RHP treatment significantly attenuated Aβ25-35-induced oxidative stress in HT22 cells by reducing ROS and mSOX production while preserving ΔΨm. In SAMP8 mice, RHP improved cognitive performance, preserved hippocampal mitochondrial ultrastructure, and enhanced neuronal autophagic activity. Moreover, RHP modulated serum metabolic pathways and alleviated gut barrier dysfunction, suggesting a role in gut-brain axis regulation. CONCLUSION RHP ameliorates cognitive impairment in SAMP8 mice, potentially through its modulation of systemic metabolism, mitigation of neuronal mitochondrial damage, and restoration of gut barrier integrity. These findings highlight the therapeutic potential of RHP in AD intervention and warrant further investigation into its mechanistic underpinnings.",2025,2025-03-01,JournalArticle,,https://www.semanticscholar.org/paper/fe43e6f3e28dcc0469d8e5fef9e8bea04d869e45,False,0,,True,False,True,False
doi:10.1016/j.jhep.2022.03.015,doi:10.1016/j.jhep.2022.03.015,semantic_scholar,semantic_scholar,9478931548a9bf0ad0ff646d2dc2ca17bf664bf1,10.1016/j.jhep.2022.03.015,35351523,,Unique molecular characteristics of NAFLD-associated liver cancer accentuate β-catenin/TNFRSF19-mediated immune evasion.,"BACKGROUND & AIMS Metabolic syndrome can lead to the clinical manifestation of non-alcoholic fatty liver disease (NAFLD) and hepatocellular carcinoma (HCC) as part of the natural history of NAFLD. Despite a strong causative link, NAFLD-HCC is often underrepresented in systematic genome explorations. METHODS Here, tumor-normal pairs from 100 subjects diagnosed with NAFLD-HCC were subject to next generation sequencings. Bioinformatic analyses were performed to identify key genomic, epigenomic and transcriptomic events associated with the pathogenesis of NAFLD to NAFLD-HCC. Establishment of primary patient-derived NAFLD-HCC culture was used as a representative human model for downstream in vitro investigations of underlying CTNNB1 S45P driver mutation. Syngeneic immunocompetent mouse model was used to further test the involvement of CTNNB1mutand TNFRSF19 in reshaping the tumor microenvironment. RESULTS Mutational process operative in NAFLD-liver inferred susceptibility to tumor formation through defective DNA repair pathways. Dense promoter mutations and dysregulated transcription factors accentuated activated transcriptional regulation in NAFLD-HCC, in particular the enrichment of MAZ-MYC activities. Somatic events common in HCCs arising from NAFLD and viral hepatitis B infection underscore similar driver pathways, although an incidence shift highlights CTNNB1mut dominance in NAFLD-HCC (33%). Immune exclusion correlated evidently with CTNNB1mut. ChIP-seq integrated with transcriptome and immune profiling showed for the first time a transcriptional axis of CTNNB1mut/TNFRSF19/repressed senescence-associated secretory phenotype-like (SASP-like) cytokines (including IL6 and CXCL8). This phenomenon could be reverted by Wnt-modulator ICG001. CONCLUSIONS The unique mutational processes in NAFLD-liver and NAFLD-HCC alludes to a ""field effect"". Whereby, distinct aberrations and shift in driver events reveal a gain-of-function role of CTNNB1 mutations in immune exclusion via TNFRSF19 inhibition of SASP-like features. LAY SUMMARY The increasing prevalence of metabolic syndrome in adult populations poised NAFLD-induced HCC to be the major type of liver cancer of the 21st century. We showed a strong ""field effect"" in NAFLD-liver from mutational signatures detected and a mechanistic path of activated β-catenin in reshaping the tumor-immune microenvironment.",2022,2022-03-01,JournalArticle,,https://www.semanticscholar.org/paper/9478931548a9bf0ad0ff646d2dc2ca17bf664bf1,False,0,,True,False,True,False
doi:10.1016/j.molp.2025.09.013,doi:10.1016/j.molp.2025.09.013,semantic_scholar,semantic_scholar,0243b9560865bcd4bc5e60782755eca7acd39fe9,10.1016/j.molp.2025.09.013,40958419,,Persulfidation of host NADPH oxidase RbohB by rhizobial 3-mercaptopyruvate sulfurtransferase maintains redox homeostasis and promotes symbiotic nodulation in soybean.,"Reactive oxygen species (ROS) play a crucial role in various stages of legume-rhizobium symbiosis, from initial nodulation signaling to nodule senescence. However, how rhizobial redox-related proteins regulate symbiotic nodulation in legumes remains largely unknown. By combining transcriptomics, proteomics, and biochemical and molecular genetics, we investigated the role of the Sinorhizobium fredii Q8 enzyme 3-mercaptopyruvate sulfurtransferase (3MST). Although 3MST was not the primary source of hydrogen sulfide (H2S) under our conditions, its absence significantly disrupted symbiotic nodule development, redox homeostasis, infection capacity, and nitrogen fixation efficiency in soybean. We identified host plasma membrane-localized NADPH oxidase (RbohB) as a pivotal regulator that activates immune responses during nodule development. Notably, 3MST localized to the nucleoid and cytoplasmic membrane and was secreted during nodulation, where it interacted with RbohB and persulfidated Cys791 to suppress NADPH oxidase activity. This 3MST-mediated regulation maintained symbiotic redox balance and promoted nodule development. Genetic analysis of soybean involving RbohB overexpression, RNA interference and site-directed mutagenesis at Cys791 supported the model, linking the 3MST-RbohB interaction to effective rhizobial colonization and improved plant growth. Collectively, our findings shed light on a rhizobium-host redox pathway in which a rhizobial sulfurtransferase modulates RbohB via persulfidation to promote nodulation.",2025,2025-09-01,JournalArticle,,https://www.semanticscholar.org/paper/0243b9560865bcd4bc5e60782755eca7acd39fe9,False,0,,True,False,True,False
