record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1001/jama.2012.9516,doi:10.1001/jama.2012.9516,semantic_scholar,semantic_scholar,b2d2df01efbb21ce44cf99eab1d71dd68cbec6c7,10.1001/jama.2012.9516,22851119,3771684,APC Gene testing for Familial Adenomatosis Polyposis,"While genomics is destined to revolutionize clinical medicine, to date its beneficial effects have been somewhat muted. The promise and perils of genomics are emblemized by one of its flagship applications, namely the diagnosis of familial adenomatosis polyposis (FAP). FAP is an autosomal dominant syndrome characterized by numerous colonic adenomas which, without recognition and intervention, generally result in development of early-onset colorectal cancer (CRC), along with higher risks of several other malignancies (duodenal, pancreatic, thyroid, brain, etc.). The discovery that adenomatous polyposis coli (APC) tumor suppressor gene mutations, with concomitant over-activity in the Wingless-type mouse mammary tumour virus integration site (WNT) signaling cascade, were responsible for most (~80–90%) FAP cases occurred approximately two decades ago1,2. More recently, a small subset of FAP cases were attributed to bi-allelic methylmalonyl CoA mutase (MUT) mutations, involved in preventing oxidizing DNA damage3. Commercial assays for APC and MUTYH fostered rapid implementation of these scientific advances into clinical practice through widespread availability thereby substantially influencing patient care. Once the mutation has been identified in the proband (first affected family member to undergo medical evaluation), this information enables tailoring/personalizing cancer preventive strategies for asymptomatic other family members. However, interpretation of mutational analysis in the proband can be vexing. If the test is positive, this is quite straightforward. However, if the proband’s test is negative, this could mean that either the genes are not mutated (true negative) or that the diagnostic test currently available is unable to identify the pathogenic mutation (false negative). Further complicating matters is the not infrequent occurrence of indeterminate test results (mutations/polymorphisms of unknown significance). From a patient’s perspective, the potential for unsatisfactory outcomes is accompanied by anxiety, expense and privacy/insurance considerations engendered by genetic testing. Thus identifying those most likely to benefit from gene testing is paramount. Towards this end, the report by Grover and colleagues in this issue of JAMA, is a much needed analysis on the APC/MUTYH mutational yield stratified by polyp number—the major indication for testing. This comprehensive, rigorously performed study provides insight into real life performance of these assays. In their investigation involving 8676 unrelated patients who underwent APC/MUTYH mutation analysis at a major commercial laboratory. The authors noted that APC mutations correlated with degree of polyposis whereas the frequency of MUTYH mutations was relatively constant, albeit low, over a wide range polyp numbers. This study also underscores the problems associated with the current state-of-the-art for gene testing. Specifically, mutations were not detected in either genes in 18% of the patients with extensive polyposis (>1000 polyps) (22 out of 119) and ~one-third of those with 100–999 adenomas (473 out of 1338). For patients with a lower number of polyps, (10–100 polyps, the more common scenario encountered in practice), the majority of tests were negative. However, negative results may not necessarily portend low risk given the assay miss rate, Newer techniques such as deep intron sequencing may augment sensitivity4. Furthermore, APC/MUTYH mutation testing could be true negative with FAP phenotype resulting from mutations in novel or heretofore undiscovered genes, e.g. budding uninhibited by benzimidazoles 1 homolog beta BUBR1mutations or alterations in chromatin and other epigenetic mechanisms5,6. These clinical dilemmas noted in the proband are accentuated in the management of members of the kindred. Grover et al were able to improve diagnostic yield moderately for APC/MUTYH mutations via a multivariable model that incorporated age of first adenoma, personal or family history of CRC, and adenoma number. However, this may not be relevant for the common scenario of patients with 10–100 polyps without a family history (indeed, ~25% of FAP may be attributable to de novo mutations)7. From a management perspective, the phenotype of attenuated FAP is particularly vexing. For instance, the older age of onset means that recognition of syndrome may be delayed which can negatively impact extra-intestinal malignancy screening. Additionally, the more proximal adenoma distribution obligates frequent colonoscopy as opposed to classic FAP where flexible sigmoidoscopy suffices. Also, the performance of the proposed multivariable model performance may still be suboptimal for clinical use possibly because it does not account for myriad other putative neoplastic modulating factors including gene-environment interactions, modifier genes, etc. The importance of these variables is emerging in FAP but is better established in hereditary nonpolyposis colorectal cancer (HNPCC), the other major autosomal dominant CRC syndrome8. Because the degree of polyposis appears to be a good but imperfect reflection of APC/MUTYH mutational status, this has led to exploration of other potential biomarkers. For instance, co-segregation of polyposis with congenital hypertrophy of the retinal pigmented epithelium (CHRPE) is commonly exploited given it is reasonably robust and inexpensive9. More recently, there has been interest in evaluating the uninvolved mucosa (field carcinogenesis) with numerous reports on cellular (apoptosis/proliferation), molecular (methylation, microRNA), biochemical and microarchitectural markers 10. For instance, in murine models of FAP, there are profound gene expression and proteomic alterations in the histologically normal mucosa 11,12. Given the well-established APC-cytoskeletal interactions, submicron architectural alterations have been noted in the pre-dysplastic mucosa and can be used to reliably identify mutational status 13. From a translational perspective, more human studies have focused on HNPCC (which is several fold more common than FAP) because the subtle pre-cancer manifestations (absence of polyposis) and variable CRC risk (~12–40% life-time risk of CRC) presents a clinical conundrum14. Ultrastructural biomarkers from the visually normal rectal mucosa (i.e. field carcinogenesis) range from crypt length to nanocytological (i.e. partial wave spectroscopic microscopy) have been shown to be associated with genetic risk in HNPCC patients15,16. The biophotonic techniques have also been applied to field carcinogenesis detection in sporadic colon carcinogenesis given the importance of genetics and interactions with exogenous risk factors (obesity, diet, exercise, smoking) 13. These approaches and others may represent potential adjunctive approaches to complement genomics. In conclusion, the report by Grover and colleagues provides fundamental insights into the current performance of molecular diagnostics for FAP. While these applications of genomics are clearly a technological tour de force, from a clinical perspective more work is still required. In the future, these issues may be clarified by improved technologies such as deep sequencing and more comprehensive datasets. Understanding the importance of splice site variants and epigenetic regulators may also provide the biological underpinnings to develop more effective diagnostic tools. At this juncture, clinicians need to carefully consider the effect of a positive or negative test on patient management prior to making decisions regarding genetic testing. Appropriate patient education/informed consent prior to testing is mandatory, highlighting the integral nature of genetic counseling 17. Until development of more robust genomic technologies for FAP detection, complementary approaches including careful assessment of family history and biomarkers may have utility. Furthermore, these considerations for FAP may serve as a model for evaluating the wider issues associated with practicing medicine at the front lines of the genomic revolution.",2012,2012-08-01,LettersAndComments; Editorial,,https://www.semanticscholar.org/paper/b2d2df01efbb21ce44cf99eab1d71dd68cbec6c7,False,0,,True,False,True,False
doi:10.1002/advs.202410305,doi:10.1002/advs.202410305,pubmed,pubmed,39755931,10.1002/advs.202410305,39755931,PMC11848533,ZAR1/2-Regulated Epigenetic Modifications are Essential for Age-Associated Oocyte Quality Maintenance and Zygotic Activation.,"The developmental competence and epigenetic progression of oocytes gradually become dysregulated with increasing maternal age. However, the mechanisms underlying age-related epigenetic regulation in oocytes remain poorly understood. Zygote arrest proteins 1 and 2 (ZAR1/2) are two maternal factors with partially redundant roles in maintaining oocyte quality, mainly known by regulating mRNA stability. In addition to this known function, it is found that ZAR1/2 is required for oocyte epigenetic maturation and zygotic reprogramming. Zar1/2-deleted oocytes exhibited reduced levels of multiple histone modifications and of the expression of corresponding histone modifiers, along with over-condensed chromatin, leading to compromised minor zygotic genome activation and deficient embryo development following fertilization. Cytoplasmic ZAR1/2 participated in intranuclear epigenetic maturation by binding the transcripts encoding histone modifiers and regulating their stability and translational activity. Moreover, oocytes from aged mice exhibited similar histone-modification deficiencies as the Zar1/2-deleted oocytes. ZAR1/2 mRNA and protein levels are downregulated in oocytes from mice and women with advanced ages, suggesting ZAR1/2 as regulators of epigenetic changes with reproductive aging. This study presents a new nucleo-cytoplasmic interaction mechanism that is involved in preventing oocyte epigenetic aging. Further, ZAR1/2 represents potential gene targets for diagnosis and clinical interventions in age-associated deficiencies in oocyte and embryo development.",2025,2025-01-04,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/39755931/,False,0,,True,True,True,True
doi:10.1002/alz.072872,doi:10.1002/alz.072872,openalex,openalex,https://openalex.org/W4390199417,10.1002/alz.072872,,,Transcriptional risk score in Alzheimer’s disease: from pathology to cognition,"Abstract Background Transcriptional risk scores (TRS), a summation of polarized expression levels of functional genes, have been proposed for disease risk assessment using transcriptome profiles. Our previously developed blood‐based TRS showed associations with diagnosis and neuroimaging biomarkers for Alzheimer’s disease (AD). Here, we developed brain‐based TRS models and calculated TRS using brain tissue‐based transcriptome profiles. Method We integrated AD genome‐wide association study summary and expression quantitative trait locus data to prioritize target genes using Mendelian randomization and then calculated individual TRS by summing the polarized z‐scores over the target genes. We used brain transcriptome data from the Religious Orders Study and Rush Memory and Aging Project cohort (ROSMAP; N = 634) as a discovery set and the Mount Sinai Brain Bank cohort (MSBB; N = 244) as a replication set. We performed association analysis of TRS with AD diagnosis, amyloidopathy, tauopathy, and cross‐sectional and longitudinal cognitive function. We compared AD classification performance of TRS with polygenic risk scores (PRS) using a machine learning approach (Fig. 1). Result Higher TRS values were significantly associated with AD compared to cognitively normal controls (Table 1). Higher TRS values were also related with amyloidopathy, tauopathy, poor cognitive performance, and faster cognitive decline. The AD classification performance of PRS was increased with the inclusion of TRS up to 12% with the area under the curve value of 0.842 (Fig. 2). These findings were replicated in the replication dataset. Conclusion Our results showed that brain‐based TRS is associated with AD pathology and clinical course. Furthermore, TRS improves the AD classification performance of PRS. Along with static PRS, dynamic TRS based on transcriptional expression levels at a given time could be a potential disease‐stage specific AD biomarker.",2023,2023-12-01,article,en,https://openalex.org/W4390199417,False,0,genomics_plus_other,True,True,True,True
doi:10.1002/alz70861_108460,doi:10.1002/alz70861_108460,semantic_scholar,semantic_scholar,8035baadd93bc0906d52be5132c1d47cf377aec6,10.1002/alz70861_108460,41433660,,Developing Topics.,"BACKGROUND Metabolic and inflammatory dysregulation are increasingly implicated in Alzheimer's disease (AD) aetiology. Genome-wide association studies link AD risk loci to lipid metabolism and innate-immune pathways, yet it remains unclear how polygenic burden manifests in peripheral biomarkers. We tested whether genome-wide and pathway-specific polygenic risk scores (PRS) for late-onset AD are associated with circulating lipids and C-reactive protein (CRP) in mid-life adults. METHOD Data came from 2,776 female participants (mean ± SD age = 48.0 ± 4.3 y) in the Avon Longitudinal Study of Parents and Children who provided fasting blood samples and genome-wide genotypes. PRS were constructed from the largest GWAS of clinical AD cases to date (Kunkle 2019) using clumping (r² < 0.1, 500 kb) and a primary p -value threshold of 0.001. Scores were generated (i) genome-wide, (ii) confined to eight biologically curated AD pathways, and (iii) with and without APOE-region variants. Hierarchical linear regressions examined associations with LDL-C, VLDL-C, total cholesterol, HDL-C and CRP, adjusting for age and ten ancestry principal components. False-discovery-rate correction controlled for multiple testing of traits and pathways. RESULT Higher genome-wide AD PRS predicted greater LDL-C (p = 0.014) and total cholesterol (p = 0.044) but lower CRP (p = 1.2 × 10⁻⁴). Positive associations for LDL-C and total cholesterol were also seen across seven lipid- and protein-handling pathway PRS (p range = 6 × 100.03). CRP showed consistent negative associations with most pathway scores. All the reported associations survived FDR correction but became non-significant when APOE variants were removed. Nevertheless, the trait variance explained by pathway PRS was often greater than that of APOE variants alone, indicating additional contributory loci outside APOE. CONCLUSION In middle-aged women, elevated polygenic liability for AD is linked to an atherogenic lipid profile and lower CRP concentrations, largely driven by APOE but with detectable contributions from wider AD-associated pathways. These findings reinforce mechanistic ties between AD genetics, cholesterol homeostasis and systemic inflammation, and suggest that peripheral lipids could serve as quantifiable readouts of polygenic AD risk. Larger, longitudinal and multi-omic studies are needed to clarify causal pathways and to determine whether non-APOE genetic signals offer independent targets for dementia prevention.",2025,2025-12-01,JournalArticle,,https://www.semanticscholar.org/paper/8035baadd93bc0906d52be5132c1d47cf377aec6,False,2,,True,False,True,False
doi:10.1002/csc3.70013,doi:10.1002/csc3.70013,openalex,openalex,https://openalex.org/W7140571212,10.1002/csc3.70013,,,Next‐Generation Antioxidant Strategies: From Nanoformulations to Gene‐Targeted Therapies,"ABSTRACT Antioxidants play a pivotal role in neutralizing oxidative stress, a key factor in aging and chronic diseases such as cancer, cardiovascular disorders, and neurodegeneration. Although traditional antioxidants such as vitamins C and E, polyphenols, and endogenous enzymes have shown efficacy in laboratory and clinical studies, their therapeutic potential is often limited by poor stability, low bioavailability, and nonspecific activity. This review highlights recent advances in next‐generation antioxidant strategies designed to overcome these limitations. We explore cutting‐edge delivery technologies including nanoformulations, mitochondria‐targeted antioxidants, enzyme mimetics, and biopolymer‐based systems that improve the pharmacokinetics and site‐specific action. Gene‐targeted antioxidant therapies leveraging clustered regularly interspaced short palindromic repeats (CRISPR/Cas9), epigenetic modulators, and redox‐sensitive gene pathways represent a paradigm shift in precision antioxidant medicine. By integrating omics technologies and artificial intelligence, personalized antioxidant therapy is becoming increasingly feasible. Collectively, these innovations signify a transformative evolution in antioxidant science, opening new avenues for clinical translation and disease‐specific interventions.",2026,2026-03-01,article,en,https://openalex.org/W7140571212,False,0,explicit_multiomics,False,True,True,False
doi:10.1002/fsn3.71826,doi:10.1002/fsn3.71826,semantic_scholar,semantic_scholar,ab223a728b6b45b8dde6ae92aecf7d3ec8e546a8,10.1002/fsn3.71826,42079010,13135117,Protocatechuic Acid Alleviates D‐Gal‐Induced Renal Senescence and Injury in Mice by Regulating Taurine Metabolism,"ABSTRACT Protocatechuic acid (PCA), a natural phenolic compound with antioxidant and anti‐inflammatory properties, has been proposed as a potential therapeutic agent against aging‐related diseases. This study investigated the protective effects of PCA on D‐galactose (D‐gal)‐induced renal aging in mice. PCA administration significantly improved renal function, alleviated oxidative stress and inflammatory responses, and ameliorated histopathological abnormalities. Biochemical analyses revealed reductions in serum AGEs, β‐galactosidase, creatinine, and blood urea nitrogen, accompanied by restoration of antioxidant enzyme activities and suppression of proinflammatory cytokines. Transcriptomic and metabolomic profiling further demonstrated that PCA reversed D‐gal‐induced molecular alterations, with integrated multi‐omics analysis identifying taurine and hypotaurine metabolism as the key pathway mediating its renoprotective effects. Western blot validation confirmed that PCA regulates CSAD, an enzyme essential for taurine biosynthesis. Collectively, these findings provide novel mechanistic insights into renal aging and highlight PCA as a promising natural agent for delaying kidney senescence through modulation of taurine metabolism.",2026,2026-05-01,JournalArticle,,https://www.semanticscholar.org/paper/ab223a728b6b45b8dde6ae92aecf7d3ec8e546a8,False,0,,True,True,True,True
doi:10.1002/imt2.70150,doi:10.1002/imt2.70150,semantic_scholar,europepmc;openalex;pubmed;scopus;semantic_scholar,25df8c618e66a77bb80680926d65c284c1e7e4bc,10.1002/imt2.70150,42504169,13401611,Hyperoside alleviates endometrial stromal cell senescence in unexplained recurrent spontaneous abortion via DHX9‐mediated R‐loop resolution,"Abstract Decidualization deficiency is a hallmark pathology of unexplained recurrent spontaneous abortion (URSA), but the undefined molecular drivers hinder the development of effective therapies. Hyperoside, a bioactive flavonoid from Hypericum perforatum, exhibits therapeutic potential against URSA, yet its underlying mechanism of action remains unknown. In this study, we employed an integrated multi‐omics approach coupled with a multi‐dimensional validation framework that spanned URSA patient decidual tissues, in vivo mouse models, and in vitro telomerase‐immortalized human endometrial stromal cell (T‐hESC) decidualization system, to systematically investigate hyperoside's mechanism in URSA, with a focus on R‐loop‐driven endometrial stromal cell senescence. We found that hyperoside dose‐dependently reduced embryo resorption and rescued decidualization deficiency by preventing stromal cell senescence. Mechanistically, hyperoside effectively alleviated aberrant intracellular R‐loop accumulation, thereby suppressing excessive activation of the cyclic GMP‐AMP synthase‐stimulator of interferon genes (cGAS‐STING) pathway which contributes to the initiation of the cellular senescence program. Further target identification and validation experiments confirmed that DExH‐box helicase 9 (DHX9) was the functional molecular target of hyperoside, with the Thr419 residue serving as the critical binding site. Functional validation revealed that DHX9 knockdown or introduction of the T419A point mutation markedly attenuated the anti‐senescence and pro‐decidualization effects of hyperoside. In vivo experiments further confirmed that uterine‐specific knockdown of DHX9 reduced hyperoside's protective effects against R‐loop accumulation, cGAS‐STING pathway activation, and embryo loss. Collectively, these findings demonstrate that hyperoside alleviates stromal cell senescence and decidualization deficiency in URSA through DHX9‐dependent resolution of R‐loops and subsequent suppression of cGAS‐STING‐associated senescence signaling. More broadly, this work identifies R‐loop‐mediated genomic stress as a previously underappreciated contributor to URSA‐associated decidual dysfunction and provides a mechanistic basis for the protective effects of hyperoside through DHX9‐dependent R‐loop homeostasis.",2026,2026-07-13,JournalArticle,,https://www.semanticscholar.org/paper/25df8c618e66a77bb80680926d65c284c1e7e4bc,False,4,,True,True,True,True
doi:10.1002/jcsm.70294,doi:10.1002/jcsm.70294,semantic_scholar,europepmc;pubmed;scopus;semantic_scholar,73504d9243946c80dcde38654c7ff64cc5914a7a,10.1002/jcsm.70294,42035707,13110875,Systemic Drivers and Molecular Mechanisms of Sarcopenia in Aetiology‐Specific End‐Stage Liver Disease,"Introduction Patients with end-stage liver disease (ESLD) often present with sarcopenia, defined as loss of skeletal muscle mass and quality, which is associated with reduced quality of life and increased mortality. However, the molecular mechanisms driving sarcopenia in ESLD are not fully understood and there are currently no therapeutic interventions. This study aimed to identify potential circulating factors contributing to sarcopenia progression in ESLD by assessing their role in driving transcriptomic alterations in skeletal muscle. Methods Quadriceps muscle tissue, plasma and serum were obtained from ESLD patients (n=24) and age/sex-matched healthy controls (HC; n=18) (clinical trial ID: NCT04734496, ethical approval 18/WM/0167). Total RNA from snap-frozen vastus lateralis muscle biopsies underwent RNA sequencing (Illumina). Serum concentrations of 60 cytokines were profiled by Luminex and ELISA, with comparisons made both between ESLD and HC, and across ESLD aetiologies (alcohol-related, NAFLD, viral hepatitis, other). In vitro, primary human myotubes (from non-ESLD aged donors, NRES #16/SS/0172) were treated with 10% ESLD or HC plasma (24 h, n=6 per group) followed by RNA sequencing (BGI Genomics). Differentially expressed genes (p 1.5) were identified via Qlucore and DESeq2, and pathway analysis performed using Ingenuity (Qiagen). The impact of physiological concentrations of candidate cytokines (IL-1α, GDF-15, HGF) on myotube thickness, differentiation and mitochondrial function was assessed by immunofluorescence microscopy, RT-qPCR and metabolic flux assays. Results In ESLD muscle, 387 and 225 genes were significantly up- and downregulated compared to HC respectively, with cellular senescence identified as a top dysregulated function. Upstream regulator analysis predicted activation of hepatocyte growth factor (HGF) and interleukin-1 signalling. Subgroup analysis revealed distinct transcriptomic profiles based on disease aetiology. Serum profiling identified 15 cytokines significantly elevated (p<0.05) and 5 reduced (p<0.05) in ESLD, including increased HGF and reduced interleukin-1 receptor antagonist. Stratified analysis also revealed aetiology specific cytokine profiles, with only GDF-15 significantly (P<0.0001) elevated in all groups. 24h ESLD plasma treatment induced 423 differentially expressed genes in human myotubes, which were again associated with significant activation of senescence pathways, with IL-1 identified as a key upstream driver. In vitro, IL-1α, GDF-15, and HGF significantly reduced myotube thickness, nuclear fusion index and perturbed metabolism (Increased glycolysis, impaired oxidative phosphorylation). Conclusions Collectively, these findings suggest that sarcopenia in ESLD is driven by aetiology-specific mechanisms, highlighting the potential for targeted therapies to improve muscle mass and function.",2025,2025-08-25,JournalArticle,,https://www.semanticscholar.org/paper/73504d9243946c80dcde38654c7ff64cc5914a7a,False,3,,True,True,True,True
doi:10.1002/oby.23717,doi:10.1002/oby.23717,europepmc,europepmc;pubmed;scopus,MED:37016727,10.1002/oby.23717,37016727,PMC10191998,The gut microbiome and regional fat distribution: Findings from the Baltimore Longitudinal Study of Aging.,"Objective The aim of this study was to examine associations of gut microbiome diversity and composition with directly measured regional fat distribution, including central fat, in a large community-based cohort. Methods A cross-sectional investigation was conducted in the Baltimore Longitudinal Study of Aging (N = 815, 55.2% female, 65.9% White). The fecal microbiome was assessed using whole-genome shotgun metagenomic sequencing, and trunk and leg fat was measured using dual x-ray absorptiometry. Multivariable-adjusted associations of regional fat measures, BMI, or waist circumference with microbiome alpha diversity metrics, microbiome beta diversity metrics, and species differential abundance (verified using two compositional statistical approaches) were examined. Results Trunk fat, leg fat, BMI, and waist circumference all significantly explained similar amounts of variance in microbiome structure. Differential abundance testing identified 11 bacterial species significantly associated with at least one measure of body composition or anthropometry. Ruminococcus gnavus was strongly and consistently associated with trunk fat mass, which is congruent with prior literature. Conclusions Microbiome diversity and composition, in particular higher abundance of Ruminococcus gnavus, were associated with greater trunk fat, in addition to other measures of obesity. Longitudinal studies are needed to replicate these findings, and if replicated, randomized trials are needed to determine whether interventions targeting microbiome features such as abundance of Ruminococcus gnavus can lead to reductions in trunk fat and its metabolic sequelae.",2023,2023-04-04,"Research Support, N.I.H., Intramural; research-article; Journal Article; Research Support, N.I.H., Extramural",eng,https://europepmc.org/article/MED/37016727,False,2,,True,True,True,True
doi:10.1002/wps.20675,doi:10.1002/wps.20675,openalex,openalex;scopus,https://openalex.org/W2972320692,10.1002/wps.20675,,,The crossroads of psychiatric epigenomics,"Traditionally, the origin of mental disorders has been attributed to the combination of genetic and environmental risk factors. Since environmental effects are difficult to pinpoint, a strong emphasis has been placed on genetics. However, despite the increasing scale and scope of contemporary genetic studies on mental disorders, it is evident that structural DNA differences cannot explain all facets of these disorders. The beginning of 21st century in psychiatric research was marked by the arrival of epigenetics, followed by its large scale version – epigenomics1. The rapidly increasing popularity of epigenetic approaches in psychiatric diseases, and human morbid biology in general, can be explained by several factors. A series of cell biology studies showed that histone proteins are not just passive scaffolds for packing the two sets of 2 meter-long DNA strands into the micrometer-sized cell nucleus. Acetylation, methylation, phosphorylation and other types of chemical modifications of histones determine accessibility to local chromatin, which, in turn, regulates transcription factor binding and gene activation. The discovered regulatory functions of histone modifications resonated well with those of DNA modifications, which included methylation and other covalent chemical attachments to cytosines. By this time, DNA modifications had already been shown to account for monoallelic expression of imprinted genes, suppression of genomic retroelements, and X chromosome inactivation2. With some exceptions, the density of modified cytosines in gene regulatory elements correlates with gene transcriptional activity. The realization that epigenetic factors play a pivotal role in the regulation of genes and genomes put them on par with DNA sequence variation. It has become evident that the failure of epigenetic “software” can be as detrimental as changes in the DNA sequence “hardware” . Furthermore, the responsiveness of the epigenetic code to the environment allows it to be an “interface” between genes and the environment, thereby positioning epigenetic studies to offer new insights to DNA-environment interactions in determining complex phenotypes3. For example, one of the main mysteries in human morbid biology is why identical twins frequently do not share phenotypes. It has been known from isogenic plants and inbred animal studies that genetically identical organisms can exhibit numerous epigenetic differences, some of which may translate to different phenotypic outcomes4. Notably, not all epigenetic variations need to be caused by environmental factors; stochastic errors of maintenance of epigenetic profiles may accrue over time, resulting in significant molecular and, by corollary, phenotypic differences. Epigenetics has identified some “blind spots” in psychiatric research, with the most notable being age- and time-dependent phenotypic changes in organisms. There is increasing evidence that epigenomes age in a partially deterministic fashion. The best illustration of programmed aging is the epigenetic “clock”: age-dependent methylation changes at several hundred cytosines that allow for the precise prediction of an individual's chronological age5. Slow deviation from healthy epigenetic aging may not immediately cause health problems, nor even for an extended period of time. Such a mechanism may explain why individuals carrying inherited disease risk factors remain disease-free for several decades after birth. Following disease onset, epigenomes may also fluctuate, which has the potential to translate into disease remissions and relapses. Finally, the accumulation of epigenetic aging changes in elderly adults may surpass the effects of disease epigenomes, resulting in partial recovery of psychiatric symptoms in late life. The rapidly increasing interest in psychiatric epigenetics and epigenomics is best illustrated by PubMed statistics. Over the last 18 years, the annual number of publications with the key words “epigenetic AND psychiatric” has increased nearly 80-fold (6 and 478 papers in 2000 and 2018, respectively). The majority of studies focus on DNA methylation analysis. The typical study investigates peripheral blood samples collected from hundreds, and in rare cases thousands, of psychiatric patients and controls, with the use of Illumina microarrays that interrogate ~450,000 cytosine sites in gene regulatory and coding regions. It is worth noting that Illumina microarrays profile only a small fraction of cytosines with the potential to carry brain disease-relevant epigenetic changes. Analysis of the entire methylome of multiple individuals in populational studies has thus far been prohibitively expensive, leaving large parts of the epigenome unexplored. Despite significant efforts, psychiatric epigenetic and epigenomic findings are modest thus far, and their interpretation is difficult6. The majority of studies have been performed using white blood cells. To date, it is still not clear whether such “surrogate” tissues can be useful for mental disorder studies, given that epigenetic status and dynamics in neurons and glial cells are distinct from those of white blood cells. The studies performed in post-mortem brain are of particular interest, but they also face the issue of separating genuine disease-causing epigenetic signals from those that result from living with the disease or unrelated processes taking place over an individual's lifetime. Another concern is brain cell type heterogeneity – the mixture of many different subtypes of neurons and glial cells. If proportions of such cell subtypes were to vary, the detected epigenetic differences may reflect cellular differences, rather than the sought-after disease-related epigenetic changes. Finally, even in large and well-designed studies, the mean DNA methylation differences between psychiatric patients and controls rarely exceeded 1%7, which has made biological interpretation difficult, especially considering the large variation exhibited by epigenetic marks across individuals. At the same time, basic epigenetics is progressing rapidly. Recent large epigenomic studies such as PsychENCODE documented numerous new layers in epigenetic and chromatin organization of the brain8. The list of epigenetic marks is increasing, and it has been recently detected that major monoaminergic neurotransmitters, such as serotonin, can be attached to histones and facilitate gene expression in neurons9. In parallel, experimental approaches have become more sophisticated and informative. Several laboratory innovations are of particular interest for psychiatric epigenomics. First, single-cell approaches are redefining the meaning of epigenetic stochasticity and directly address the issues of cell type differences in the brain. Second, easily available somatic cells, such as fibroblasts, can be reprogrammed into neurons, partially addressing the need for brain tissue. Third, CRISPR-Cas9 technology can be used not only for editing genomes, but also epigenomes, which is of considerable interest for modeling disease components in tissue culture and animals. Fourth, progress in computational strategies has enabled the integration of epigenomic data with genomics, transcriptomics, and metabolomics. The comprehensive trans-omic approaches enable the identification of hub elements and cellular pathways centrally involved in disease. Given the rapid developments in molecular biology and brain imaging technologies, an ideal experiment – a prospective epigenomic study in the living brain of psychosis-predisposed individuals – may not be science fiction in the near future. Despite the challenges thus far, epigenetics and epigenomics remain an important part of the psychiatric research agenda. There are still no better ways to explain the numerous dynamic features of complex diseases, which by definition do not conform with the stability of DNA sequence. Uncovering the mechanisms of discordance in monozygotic twins or the delayed age of psychosis onset would be of major importance for precision psychiatry. The success and progress of psychiatric epigenetics relies on the ever improving experimental and computational tools and, more importantly, on the diligence and creativity of scientists working on this very interesting, but also challenging, part of human biology.",2019,2019-09-09,article,en,https://openalex.org/W2972320692,False,1,epigenomics_plus_downstream;genomics_plus_other;transcriptomics_plus_downstream,True,True,False,False
