record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1002/1878-0261.70164,doi:10.1002/1878-0261.70164,pubmed,pubmed;scopus;semantic_scholar,41247227,10.1002/1878-0261.70164,41247227,PMC13238722,Transcriptional network analysis of PTEN-protein-deficient prostate tumors reveals robust stromal reprogramming and signs of senescent paracrine communication.,"Among the extensive genomic alterations in prostate cancer, phosphatase and tensin homolog (PTEN) deletion stands out as one of the most consistently observed events. PTEN loss in prostate tumors is primarily associated with cancer-cell proliferation and survival through the activation of the phosphoinositide 3-kinase (PI3K)-protein kinase B (AKT)-mechanistic target of rapamycin (mTOR) (PI3K-AKT-mTOR) signaling pathway. However, the use of PTEN as a robust biomarker in clinical practice is hampered by its complex epigenetic, transcriptional and post-translational regulation. In situ protein assessment by immunohistochemistry (IHC) captures PTEN protein status, but it does not report on associated tumor microenvironment remodeling. Here, we undertook an approach that combined PTEN immunoreactivity analysis with high-throughput transcriptional analysis to gain insights into the downstream functional effects of PTEN protein loss in primary tumors. Our extensive bioinformatic analyses highlighted stromal remodeling as a prominent cancer cell-extrinsic process associated with PTEN loss. By extending our transcriptomic computational strategy to Pten loss-driven murine prostate cancer, we validated the causal role of Pten in the stromal reaction observed in clinical specimens. Mechanistically, we provide experimental evidence for the activation of a paracrine program that encompasses enhanced transforming growth factor beta (TGF-β) signaling and that is compatible with the secretome of PTEN-deficient senescent cancer cells. Finally, our findings enable the sub-stratification of tumors with PTEN loss based on their senescence-associated stroma remodeling program to distinguish indolent from aggressive cases. Our study provides relevant biological context to the cellular and molecular alterations unleashed upon PTEN protein loss in prostate cancer.",2025,2025-11-17,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41247227/,False,2,,True,False,True,False
doi:10.1002/advs.202515370,doi:10.1002/advs.202515370,semantic_scholar,semantic_scholar,ff09b0276610972e7af6f7e6a50cb2611af03d3f,10.1002/advs.202515370,41144719,12822443,Medicago Sativa L. Saponin‐Driven Lactobacillus Intestinalis Restores Intestinal Stemness in Naturally Aged Mice via the Bile Acid‐FXR‐Wnt Signaling Axis,"Aging is recognized as a significant risk factor for chronic diseases. The decline in intestinal stem cells function is a critical contributor to intestinal aging, resulting in impaired intestinal homeostasis and increased vulnerability to age‐related diseases. Medicago sativa L. (alfalfa) saponin are plant‐derived bioactive compounds that are shown to have benefits in regulating oxidative stress and gut microbiota. However, the potential of alfalfa saponin (AS) to modulate intestinal aging and enhance intestinal stemness to maintain homeostasis remains insufficiently explored. In this study, the effects of AS on intestinal stemness in naturally aged mice and its underlying mechanisms involving gut microbiota regulation are examined. Antibiotic‐mediated depletion of intestinal bacteria and fecal microbiota transplantation are employed to determine the specific role of the gut microbiota in mediating the effects of AS. Comprehensive multi‐omics analyses revealed that AS significantly increased the abundance of Lactobacillus intestinalis (L. intestinalis). Notably, L. intestinalis is found to possess bile acids metabolic capabilities, producing ursodeoxycholic acid, which functions as an FXR antagonist to activate the Wnt signaling pathway and enhance intestinal stemness, thereby supporting intestinal homeostasis. These findings are validated in both intestinal organoids and naturally aged mice models. This study provides the first identification of a complete functional axis by which the metabolites of AS and L. intestinalis modulate intestinal stemness to mitigate intestinal aging, offering insights for the development of innovative natural product‐based therapeutic strategies to promote healthy aging.",2025,2025-10-27,JournalArticle,,https://www.semanticscholar.org/paper/ff09b0276610972e7af6f7e6a50cb2611af03d3f,False,0,,True,True,True,True
doi:10.1002/alz70855_096281,doi:10.1002/alz70855_096281,semantic_scholar,semantic_scholar,b44257d97578706c2eeefc4438c7281e67d8e682,10.1002/alz70855_096281,,12725527,Interrogating conserved transcriptomic signatures of cognitive resilience in the frontal cortex,"Development of effective drugs for Alzheimer's Disease (AD) is challenging, likely due in part to poor recapitulation of AD in animal models. We developed the genetically diverse AD‐BXD mouse model, a panel of reproducible strains that exhibit variation in age at onset and extent of cognitive decline observed in human AD. Using multi‐modal data (genomic, protein, behavior) from this model, we have uncovered new genes and pathways mediating cognitive resilience to AD. For example, we recently reported a resilience gene expression signature in excitatory intratelencephalic neurons (Telpoukhovskaia et al., 2023, bioRxiv).",2025,2025-12-01,JournalArticle,,https://www.semanticscholar.org/paper/b44257d97578706c2eeefc4438c7281e67d8e682,False,0,,True,False,True,False
doi:10.1002/brb3.71466,doi:10.1002/brb3.71466,europepmc,europepmc;pubmed;scopus,MED:42087557,10.1002/brb3.71466,42087557,PMC13144760,MicroRNA-Mediated Regulation of Brain Aging Hallmarks: Implications for Neurodegeneration and Neural Recovery.,"Purpose Aging is a progressive biological process characterized by the decline of cellular and tissue homeostasis, increasing vulnerability to chronic diseases, especially neurodegeneration. This review examines the role of microRNAs (miRNAs) in brain aging by linking them to the updated hallmarks of aging and key neurobiological processes. Method This is an integrative literature review of studies on brain aging, neurodegeneration, and miRNA-mediated regulation. Evidence was synthesized from transcriptomic analyses, experimental studies, and research on circulating systemic factors, including extracellular vesicle-associated miRNAs and plasma proteins. The review focuses on miRNA involvement in genomic stability, nutrient sensing, proteostasis, autophagy, mitochondrial function, telomere maintenance, epigenetic regulation, and cellular senescence. Finding miRNAs regulate multiple aging-related pathways, including DNA repair, IGF-1/AKT/mTOR signaling, proteostasis, autophagy, and mitochondrial homeostasis. In aging brains, transcriptomic data consistently show reduced expression of genes involved in synaptic plasticity, metabolism, and maintenance, alongside increased inflammatory and immune signaling. Circulating systemic factors and extracellular vesicle miRNAs also influence brain aging, affecting neuroplasticity, cognitive function, and regenerative capacity. These mechanisms contribute to neuroinflammation, synaptic dysfunction, myelin impairment, and neurovascular unit disruption. Conclusion miRNAs are key regulators of brain aging and neurodegeneration and hold promise as biomarkers and therapeutic targets. However, clinical application is limited by disease heterogeneity, context-dependent effects, off-target activity, and challenges in central nervous system delivery. Further research is needed to support safe and effective miRNA-based interventions.",2026,2026-05-01,review-article; Review; Journal Article,eng,https://europepmc.org/article/MED/42087557,False,2,,True,True,True,True
doi:10.1002/dev.22222,doi:10.1002/dev.22222,pubmed,pubmed,34964497,10.1002/dev.22222,34964497,,Cumulative risks predict epigenetic age in adult survivors of extremely low birth weight.,"Long-term sequelae of extremely low birth weight (ELBW; ≤1000 g) may contribute to accelerated biological aging. This hypothesis was examined by analyzing a range of risk factors with a molecular age marker in adults born at ELBW or normal birth weight (NBW; ≥2500 g). DNAm age-the weighted average of DNA methylation at 353 cytosine-phosphate-guanine (CpG) sites from across the genome-was derived from a sample of 45 ELBW (M age = 32.35 years) and 47 NBW control (M age = 32.44 years) adults, using the Illumina 850k BeadChip Array. At two assessments undertaken 9 years apart (at 23 and 32 years), cumulative risks were summed from six domains with potential to affect physiological and psychological health: resting respiratory sinus arrhythmia, blood pressure, basal cortisol, grip strength, body mass index, and self-esteem. At age 32 years, cumulative risks were differentially associated with epigenetic age in ELBW survivors (interaction, p < 0.01). For each additional risk factor they possessed, ELBW survivors (B = 1.43) were biologically 2.16 years older than NBW adults (B = -0.73), by the fourth decade of life. Developmental change, epigenetic maintenance, and intervention targets are discussed.",2021,2021-12-01,"Journal Article; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/34964497/,False,0,,True,True,True,True
doi:10.1002/humu.22178,doi:10.1002/humu.22178,openalex,openalex,https://openalex.org/W2042374033,10.1002/humu.22178,,,General Olfactory Sensitivity Data-base: A Unique Knowledgebase for the least Explored of our Major Senses,"Altered olfaction is associated with many genetic syndromes (e.g., Kalman syndrome), with prevalent neurological and neurodevelopmental disorders (e.g. Alzheimer and Parkinson diseases, schizophrenia, and autism) and with non-genetic factors such as aging, menstrual cycle, trauma, infections, medications and chemical exposure. Despite this, the molecular dissection of human defective smelling is still in its infancy (Clin Genet 81, 210–215, 2012). In this issue, Keydar et al. (Hum. Mutat 34:32–41) present a unique resource for human olfactory research: General Olfactory Sensitivity Database. GOSdb (http://genome.weizmann.ac.il/GOSdb) integrates data from the literature and other databases about functional in vitro studies, mouse gene knockouts, and human genetic disorders with associated olfactory phenotypes, the few known human genomic regions implicated in isolated congenital lack of olfaction (anosmia), and published transcriptome and proteome data related to olfactory tissues. These data are combined with RNA-Seq transcriptome profiling of human and mouse olfactory epithelium, of single olfactory sensory neurons, and of mouse olfactory bulb. The resulting ranked lists of candidate auxiliary olfactory genes cover a variety of biological functions. The associated known genomic variants for the top scoring candidates should be extremely helpful for researchers who are focusing on the genetics of normal and abnormal olfaction. However, olfactory dysfunction may not be evident unless specific functional tests are employed. Therefore, GOSdb should also be a site to visit for those who engage in global genomic screening and next generation sequencing of neurological and neurodevelopmental disorders, where olfactory dysfunction may be an often hidden part of the clinical spectrum.",2012,2012-12-20,article,en,https://openalex.org/W2042374033,False,0,genomics_plus_other;transcriptomics_plus_downstream,True,True,True,True
doi:10.1002/jcsm.12827,doi:10.1002/jcsm.12827,europepmc,europepmc;pubmed;scopus,MED:34704401,10.1002/jcsm.12827,34704401,PMC8718088,H19X-encoded miR-322(424)/miR-503 regulates muscle mass by targeting translation initiation factors.,"Background Skeletal muscle atrophy is a debilitating complication of many chronic diseases, disuse conditions, and ageing. Genome-wide gene expression analyses have identified that elevated levels of microRNAs encoded by the H19X locus are among the most significant changes in skeletal muscles in a wide scope of human cachectic conditions. We have previously reported that the H19X locus is important for the establishment of striated muscle fate during embryogenesis. However, the role of H19X-encoded microRNAs in regulating skeletal mass in adults is unknown. Methods We have created a transgenic mouse strain in which ectopic expression of miR-322/miR-503 is driven by the skeletal muscle-specific muscle creatine kinase promoter. We also used an H19X mutant mouse strain in which transcription from the locus is interrupted by a gene trap. Animal phenotypes were analysed by standard histological methods. Underlying mechanisms were explored by using transcriptome profiling and validated in the two animal models and cultured myotubes. Results Our results demonstrate that the levels of H19X microRNAs are inversely related to postnatal skeletal muscle growth. Targeted overexpression of miR-322/miR-503 impeded skeletal muscle growth. The weight of gastrocnemius muscles of transgenic mice was only 54.5% of the counterparts of wild-type littermates. By contrast, interruption of transcription from the H19X locus stimulates postnatal muscle growth by 14.4-14.9% and attenuates the loss of skeletal muscle mass in response to starvation by 12.8-21.0%. Impeded muscle growth was not caused by impaired IGF1/AKT/mTOR signalling or a hyperactive ubiquitin-proteasome system, instead accompanied by markedly dropped abundance of translation initiation factors in transgenic mice. miR-322/miR-503 directly targets eIF4E, eIF4G1, eIF4B, eIF2B5, and eIF3M. Conclusions Our study illustrates a novel pathway wherein H19X microRNAs regulate skeletal muscle growth and atrophy through regulating the abundance of translation initiation factors, thereby protein synthesis. The study highlights how translation initiation factors lie at the crux of multiple signalling pathways that control skeletal muscle mass.",2021,2021-10-26,"Research Support, Non-U.S. Gov't; research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article; Research Support, N.I.H., Extramural",eng,https://europepmc.org/article/MED/34704401,False,2,,True,True,True,True
doi:10.1002/mco2.333,doi:10.1002/mco2.333,semantic_scholar,europepmc;pubmed;scopus;semantic_scholar,43b61801306e217c68030b22b610f30789fc9efd,10.1002/mco2.333,37502611,10369159,Senescence‐based colorectal cancer subtyping reveals distinct molecular characteristics and therapeutic strategies,"Abstract Cellular senescence has been listed as a hallmark of cancer, but its role in colorectal cancer (CRC) remains unclear. We comprehensively evaluated the transcriptome, genome, digital pathology, and clinical data from multiple datasets of CRC patients and proposed a novel senescence subtype for CRC. Multi‐omics data was used to analyze the biological features, tumor microenvironment, and mutation landscape of senescence subtypes, as well as drug sensitivity and immunotherapy response. The senescence score was constructed to better quantify senescence in each patient for clinical use. Unsupervised learning revealed three transcriptome‐based senescence subtypes. Cluster 1, characterized by low senescence and activated proliferative pathways, was sensitive to chemotherapeutic drugs. Cluster 2, characterized by intermediate senescence and high immune infiltration, exhibited significant immunotherapeutic advantages. Cluster 3, characterized by high senescence, high immune, and stroma infiltration, had a worse prognosis and maybe benefit from targeted therapy. We further constructed a senescence scoring system based on seven senescent genes through machine learning. Lower senescence scores were highly predictive of longer disease‐free survival, and patients with low senescence scores may benefit from immunotherapy. We proposed the senescence subtypes of CRC and our findings provide potential treatment interventions for each CRC senescence subtype to promote precision treatment.",2023,2023-07-26,JournalArticle,,https://www.semanticscholar.org/paper/43b61801306e217c68030b22b610f30789fc9efd,False,3,,True,True,True,True
doi:10.1002/ptr.70003,doi:10.1002/ptr.70003,pubmed,pubmed,40542687,10.1002/ptr.70003,40542687,,Epigenetic Insights Into Aging: Emerging Roles of Natural Products in Therapeutic Interventions.,"Aging is a significant contributor to numerous diseases and presents serious challenges to public health. Consequently, investigating the underlying mechanisms of aging and developing effective interventions to combat its effects have become increasingly important, as achieving healthy aging has emerged as a growing priority. A primary characteristic of aging is the epigenetic changes that occur within the genome. Epigenetic regulation, functioning as a reversible mechanism, closely links gene composition to phenotype and plays a crucial role in reversing aging in response to environmental stimuli. Epigenetics involves modifying phenotype or gene expression by regulating posttranscriptional levels without altering the DNA sequence. These mechanisms are vital to the aging process and are anticipated to become key targets for delaying aging and improving or preventing age-related diseases in the future. Recent studies have indicated that natural product therapy has emerged as one of the most promising strategies for mitigating the effects of aging. The application of natural products acting via the epigenetic regulation in therapy is particularly flexible and controllable, facilitating practical use while reducing the risk of drug resistance and enhancing host immune responses. This article reviews the current research status and advancements in epigenetic pathways within the realm of anti-aging drugs, proposing future research directions and potential development trends. The aim is to provide a reference for researchers in the field of epigenetics while offering ideas and suggestions for subsequent studies.",2025,2025-06-21,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/40542687/,False,0,,True,True,True,True
doi:10.1007/978-3-319-77932-4_27,doi:10.1007/978-3-319-77932-4_27,semantic_scholar,semantic_scholar,29deacc1fec0c51bef06b228b7c73e2bf09068c1,10.1007/978-3-319-77932-4_27,30051400,6768431,Sex-specific physiology and cardiovascular disease,"Sex differences in cardiovascular diseases can be classified as those which are specific to one sex and those that differ in incidence, prevalence, etiology, symptomatology, response to treatment, morbidity and mortality in one sex compared to the other. All sex differences in cardiovascular conditions have their basis in the combined expression of genetic and hormonal differences between women and men. This chapter addresses how advances in understanding basic mechanisms of hormone responses, imaging diagnostics, integration of genomics and proteomics have advanced diagnosis and improved outcomes for cardiovascular conditions, apart from those related to pregnancy, that are more prevalent in women. These conditions include occlusive and non-occlusive coronary artery disease, microvascular nonocclusive ischemic disease, spontaneous coronary artery dissection, diseases of the cardiac muscle including heart failure and takotsubo cardiomyopathy, and conditions related to neurovascular dysregulation including hot flashes and night sweats associated with menopause and effects of exogenous hormones on vascular function. Improvement in technologies allowing for noninvasive assessment of neuronally mediated vascular reactivity will further improve our understanding of the basic etiology of the neurovascular disorders. Consideration of sex, hormonal status, and pregnancy history in diagnosis and treatment protocols will improve prevention and outcomes of cardiovascular disease in women as they age.",2018,,Review; JournalArticle,,https://www.semanticscholar.org/paper/29deacc1fec0c51bef06b228b7c73e2bf09068c1,False,0,,True,False,True,False
