record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1002/advs.202406670,doi:10.1002/advs.202406670,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:39331845,10.1002/advs.202406670,39331845,PMC11578329,A Novel Metabolomic Aging Clock Predicting Health Outcomes and Its Genetic and Modifiable Factors.,"Existing metabolomic clocks exhibit deficiencies in capturing the heterogeneous aging rates among individuals with the same chronological age. Yet, the modifiable and non-modifiable factors in metabolomic aging have not been systematically studied. Here, a new aging measure-MetaboAgeMort-is developed using metabolomic profiles from 239,291 UK Biobank participants for 10-year all-cause mortality prediction. The MetaboAgeMort showed significant associations with all-cause mortality, cause-specific mortality, and diverse incident diseases. Adding MetaboAgeMort to a conventional risk factors model improved the predictive ability of 10-year mortality. A total of 99 modifiable factors across seven categories are identified for MetaboAgeMort. Among these, 16 factors representing pulmonary function, body composition, socioeconomic status, dietary quality, smoking status, alcohol intake, and disease status showed quantitatively stronger associations. The genetic analyses revealed 99 genomic risk loci and 271 genes associated with MetaboAgeMort. The tissue-enrichment analysis showed significant enrichment in liver. While the external validation of the MetaboAgeMort is required, this study illuminates heterogeneous metabolomic aging across the same age, providing avenues for identifying high-risk individuals, developing anti-aging therapies, and personalizing interventions, thus promoting healthy aging and longevity.",2024,2024-09-27,"Research Support, Non-U.S. Gov't; research-article; Journal Article",eng,https://europepmc.org/article/MED/39331845,False,3,,True,True,True,True
doi:10.1002/alz.064953,doi:10.1002/alz.064953,openalex,openalex,https://openalex.org/W4312087534,10.1002/alz.064953,,,Genomics of perivascular space burden unravels early mechanisms of cerebral small vessel disease,"Abstract Background Perivascular space (PVS) burden is an emerging MRI‐marker of cerebral small vessel disease (cSVD), a leading cause of stroke and dementia. Underlying mechanisms of PVS are unknown. PVS are thought to be related to the glymphatic system, involved in brain clearance of molecules such as amyloid beta. We aimed to decipher the genetic underpinnings of PVS burden. Method We conducted genome‐wide and whole‐exome association studies in N = 39,823 participants for white matter (WM) PVS, N = 40,000 for basal ganglia (BG) PVS and N = 40,095 for hippocampal (HIP) PVS (21 population‐based cohorts, 66.3±8.6 years). As PVS were rated with different scales across cohorts, we tested association of genetic variants with the top quartile of PVS burden distribution in each cohort followed by a sample‐size weighted meta‐analysis. We searched for shared genetic variation with related vascular and neurological phenotypes using linkage disequilibrium‐score regression, explored causality of associations with putative risk factors using Mendelian randomization and conducted extensive functional exploration of identified PVS loci using multiple bioinformatics approaches, including transcriptome‐wide association studies. Result We identified 24 genome‐wide significant PVS risk loci. These showed association with WM PVS already at age 20 in 1,748 young healthy adults, suggesting an important role of early‐life factors. PVS loci were enriched in genes causing early‐onset leukodystrophies and genes expressed in fetal brain endothelial cells. Mendelian randomization analyses supported causal associations of high blood pressure with BG and HIP PVS, and of BG PVS with stroke. Transcriptome‐wide association and colocalization analyses suggest causal implication of 11 genes, that could be prioritized for experimental follow‐up. Two‐thirds of PVS loci point to novel pathways, involving extracellular matrix, membrane transport, and developmental processes, with enrichment in targets of existing drugs for vascular cognitive, and infectious disorders. Conclusion In this first gene‐mapping study of PVS, one of the earliest MRI‐markers of cSVD, we describe 24 genome‐wide significant risk loci. Our findings provide completely novel insight into the biology of PVS across the adult lifespan and its contribution to cSVD pathophysiology, with potential for genetically informed prioritization of drug targets for prevention trials of cSVD, a major cause of stroke and dementia worldwide.",2022,2022-12-01,article,en,https://openalex.org/W4312087534,False,0,genomics_plus_other,True,True,True,True
doi:10.1002/alz70860_103215,doi:10.1002/alz70860_103215,openalex,openalex,https://openalex.org/W7116899410,10.1002/alz70860_103215,,,A1527G variant of ABCA7 increases soluble and insoluble Aβ40‐42 in an animal model for late‐onset Alzheimer's disease.,"BACKGROUND: The ATP binding cassette (ABC) subfamily A member 7 (ABCA7) gene was identified by Genome-wide association studies (GWAS) as a risk factor for Alzheimer's disease (AD). ABCA7 is part of the ABC1 subfamily and is expressed in brain cells including neurons, astrocytes, microglia, endothelial cells, and pericytes. Mounting evidence has linked ABCA7 variants to disrupted lipid metabolism, impaired microglia-mediated phagocytosis, and altered amyloid deposition. However, the mechanisms by which variations in ABCA7 increase risk for AD are not known. METHOD: The IU/JAX/PITT MODEL-AD Center identified the A1527G variant in ABCA7 (ABCA7*A1527G) as a putative LOAD risk factor. CRISPR/CAS9 was first used to introduce Abca7*A1527G variant to B6.APOE4.Trem2*R47H (LOAD1) mice to assess the transcriptional profiling on brain hemispheres from different ages. The Abca7*A1527G was then incorporated into B6.APOE4.Trem2*R47H.hAb (LOAD2) mice to further evaluate its contribution to LOAD. Female and male LOAD2.Abca7*A1527G and LOAD2 mice were characterized at 4, 12, and 24 months using the following phenotyping pipeline: behavior, PET/CT, multi-omics, fluid biomarkers, neuropathology, and targeted protein analysis. RESULT: While no aging cognitive deficit was observed in LOAD2.Abca7*A1527G, PET/CT imaging revealed significant sex- and region-dependent increases in brain glycolysis, accompanied by reduced tissue perfusion. This resulted in a progressive age-related uncoupled phenotypes between 4-12 and 4-24 months. These changes were supported by brain transcriptional profiling showing Abca7*A1527G-associated alterations in granulocyte/neutrophil migration, and insulin receptor signaling. Consistent with the uncoupled phenotype, while the addition of A1527G variant increased the plasma levels of IL6, IL10, and TNFα, brain levels of IL4, IL12, TNFα, and CXCL1 were decreased, and IL2 and IL10 were elevated independent of age. Interestingly, older ABCA7 cohorts had elevated soluble and insoluble Aβ40 and Aβ42 in both plasma and brain samples. Histological assessment of plaque deposition and microglia staining in 24-month-cohorts and targeted protein analysis are ongoing to determine the etiology of Aβ deposition. CONCLUSION: Data collected to date support a model whereby variations in ABCA7 exert risk for AD through interactions between cerebrovasculature, microglia, Aβ deposition, and peripheral immune cells.",2025,2025-12-01,article,en,https://openalex.org/W7116899410,False,0,explicit_multiomics,True,True,True,True
doi:10.1002/cpt.3738,doi:10.1002/cpt.3738,europepmc,europepmc;openalex;pubmed;scopus;semantic_scholar,MED:40476595,10.1002/cpt.3738,40476595,PMC12254003,Repurposing Acebutolol for Osteoporosis Treatment: Insights From Multi-Omics and Multi-Modal Data Analysis.,"Osteoporosis is a common metabolic bone disease with aging, characterized by low bone mineral density (BMD) and higher fragility fracture risk. Although current pharmacological interventions provide therapeutic benefits, long-term use is limited by side effects and comorbidities. In this study, we employed driver signaling network identification (DSNI) and drug functional networks (DFN) to identify repurposable drugs from the Library of Integrated Network-Based Cellular Signatures. We constructed osteoporosis driver signaling networks (ODSN) using multi-omics data and developed DFN based on drug similarity. By integrating ODSN and DFN with drug-induced transcriptional responses, we screened 10,158 compounds and identified several drugs with strong targeting effects on ODSN. Mendelian randomization assessed potential causal links between cis-eQTLs of drug targets and BMD using genome-wide association study data. Our findings indicate four drugs, including Ruxolitinib, Alfacalcidol, and Doxercalciferol, may exert anti-osteoporosis effects. Notably, Acebutolol, a β-blocker for hypertension, has not previously been implicated in osteoporosis therapy. For validation, zebrafish osteoporosis models were established using Dexamethasone-induced bone loss, followed by treatment with Acebutolol hydrochloride and Alfacalcidol. Both compounds demonstrated significant protective effects against osteoporosis-related bone deterioration. Furthermore, a population-based data set, utilizing propensity score matching and analyzed via a generalized linear model, revealed that individuals taking β-blocker drugs exhibited significantly higher BMD than users of other cardiovascular medications. In summary, this study integrates multi-omics approaches, experimental validation, and real-world population data to propose acebutolol as a novel candidate for osteoporosis treatment. These findings warrant further mechanistic studies and clinical trials to evaluate its efficacy in osteoporosis management.",2025,2025-06-06,"Research Support, Non-U.S. Gov't; research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article; Research Support, N.I.H., Extramural",eng,https://europepmc.org/article/MED/40476595,False,4,,True,True,True,True
doi:10.1002/fsn3.2978,doi:10.1002/fsn3.2978,europepmc,europepmc;pubmed;scopus,MED:36348794,10.1002/fsn3.2978,36348794,PMC9632196,Gut microbiome and metabolome analyses reveal the protective effect of special high-docosahexaenoic acid tuna oil on d-galactose-induced aging in mice.,"Aging is closely related to altered gut function and its microbiome composition. To elucidate the mechanisms involved in the preventive effect of special high-docosahexaenoic acid tuna oil (HDTO) on senescence, the effects of different doses of HDTO on the gut microbiome and metabolome of d-galactose-induced aging mice were studied. Deferribacteres and Tenericutes and uridine might be used as indicator bacteria and characteristic metabolites to identify aging, respectively. HDTO markedly improved the impaired memory and antioxidant abilities induced by d-galactose. At the phylum level, the abundance of Firmicutes and Tenericutes was significantly increased upon d-galactose induction, while that of Bacteroidetes, Proteobacteria, and Deferribacteres was significantly decreased. At the genus level, the variation mainly presented as an increase in the abundance of the Firmicutes genera Ligilactobacillus , Lactobacillus , and Erysipelothrix , the decrease in the abundance of the Bacteroidetes genera Bacteroides and Alistipes , the Firmicutes genus Dielma , and the Deferribacteres genus Mucispirillum . HDTO supplementation reversed the alterations in the intestinal flora by promoting the proliferation of beneficial flora during the aging process; the metabolic pathways, such as glycine-serine-threonine metabolism, valine-leucine-isoleucine biosynthesis, and some metabolic pathways involved in uridine, were also partially restored. Furthermore, the correlation analysis illustrated an obvious correlation between gut microbiota, its metabolites, and aging-related indices. Moreover, it is worth noting that the metabolic regulation by dietary intervention varied with different HDTO doses and did not present a simple additive effect; indeed, each dose showed a unique modulation mechanism.",2022,2022-07-15,research-article; Journal Article,eng,https://europepmc.org/article/MED/36348794,False,2,,True,True,True,True
doi:10.1002/imt2.70047,doi:10.1002/imt2.70047,semantic_scholar,semantic_scholar,20668f3782528c3d550d45fcf1ea5ca7f6b85bd1,10.1002/imt2.70047,40860434,12371271,Spatio‐temporal characteristics of the gastrointestinal resistome in a cow‐to‐calf model and its environmental dissemination in a dairy production system,"Abstract Microbiome and resistome transmission from mother to child, as well as from animal to environment, has been widely discussed in recent years. Dairy cows mainly provide milk and meat. However, in the dairy production system, the characteristics and transmission trends of resistome assembly and the microbiome in the gastrointestinal tract (GIT) remain unclear. In this study, we sequenced the GIT (rumen fluid and feces) microbiome of dairy cow populations from two provinces in China (136 cows and 36 calves), determined the characteristics of their resistome profiles and the distribution of antibiotics resistance genes (ARGs) across bacteria and further tracked the temporal dynamics of the resistome in offspring during early life using multi‐omics technologies (16S ribosomal RNA [rRNA] sequencing, metagenome, and metatranscriptome). We characterized the GIT resistome in cows, distinguished by gut sites and regions. The abundance of ARGs in calves peaked within the first 3 days after birth, with Enterobacteriaceae as the dominant microbial host. As calves aged, resistome composition stabilized, and overall ARG abundance gradually decreased. Both diet and age influenced carbohydrate‐active enzymes and ARG profiles. Resistance profiles in ecological niches (meconium, colostrum, soil, and wastewater) were unique, resembling maternal sources. Mobile genetic elements (MGEs), mainly found in soil and wastewater, played an important role in mediating these interactions. Multidrug resistance consistently emerged as the most significant form of resistance at the both the metagenome and metatranscriptome levels. Several antibiotic classes showed higher proportions at the RNA level than at the DNA level, indicating that even low‐abundance gene groups can have a considerable influence through high expression. This study broadens our understanding of ARG dissemination in livestock production systems, providing a foundation for developing future preventive and control strategies.",2025,2025-05-14,JournalArticle,,https://www.semanticscholar.org/paper/20668f3782528c3d550d45fcf1ea5ca7f6b85bd1,False,0,,True,False,True,False
doi:10.1002/jcsm.70197,doi:10.1002/jcsm.70197,pubmed,pubmed;scopus,41588686,10.1002/jcsm.70197,41588686,PMC12835543,Identifying Susceptibility Genes and Shared Genetic Architecture for Longevity and Muscle Weakness.,"Longevity and muscle strength are heritable traits, and age-related muscle weakness is a major contributor to disability in older adults. However, the susceptibility genes and shared genetic mechanisms underlying lifespan and sarcopenia remain unclear. This study aimed to identify genes associated with longevity and muscle weakness and to characterize their shared genetic architecture. We integrated the largest genome-wide association studies (GWAS) on longevity (age > 90th: n = 11 262 cases; age > 99th: n = 3484 cases) and muscle weakness (European Working Group on Sarcopenia in Older People (EWGSOP): n = 48 596 cases; Foundation for the National Institutes of Health (FNIH): n = 20 335 cases) with Genotype-Tissue Expression (GTEx) v8 multi-tissue expression quantitative trait locus (eQTL) data. Gene-trait associations were evaluated using multi-tissue and single-tissue TWAS, and validated using Multi-marker Analysis of GenoMic Annotation (MAGMA). Mendelian randomization (MR) and colocalization were applied to test causality and shared variants. Cross-trait genetic correlation was estimated with LDSC, and pleiotropic loci were identified by pleiotropy analysis under the composite null hypothesis (PLACO) followed by Functional Mapping and Annotation (FUMA)/MAGMA annotation. Across TWAS approaches, APOC1 and TOMM40 were identified as longevity-associated genes, while DYM and TGFA were susceptibility genes for muscle weakness. In MR analysis, higher expression of APOC1 and TOMM40 increased the odds of longevity (OR > 1, p 90th survival percentile), and for DYM and TGFA with muscle weakness defined by both EWGSOP and FNIH (PP.H4 > 0.80). A significant negative genetic correlation was observed between longevity and muscle weakness (Rg < 0, p < 0.05). Cross-trait pleiotropy analysis identified several pleiotropic genes (PVRL2, PPP1R9A, SLC39A8 and the TOMM40/APOE/APOC1 gene cluster) that influence both longevity and muscle weakness. We identified susceptibility genes for longevity (APOC1, TOMM40) and muscle weakness (DYM, TGFA) and uncovered shared pleiotropic loci linking aging and muscle decline. These findings improve the understanding of the genetic architecture underlying aging-related phenotypes and provide potential molecular targets for promoting healthy aging and reducing late-life disability.",2026,2026-02-01,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/41588686/,False,1,,False,True,True,False
doi:10.1002/nbm.4127,doi:10.1002/nbm.4127,semantic_scholar,semantic_scholar,d481a74098652cc30d5e672b1fea022a2a27993b,10.1002/nbm.4127,31264743,,Cancer metabolism and metabolomics,"Cancer is a major disease burden that affects both genders and causes considerable worldwide mortality and morbidity. Detection at an early stage and understanding the metabolism of cancer, both during progression and regression of the disease, is essential for better treatment outcomes. Also, an in‐depth understanding of the pathophysiology of cancer is essential in order to develop patient‐tailored therapy. The study of cancer metabolism, using various techniques and methods, is an important area of research. Regarding this, several studies have addressed the potential role of various MR methods in improving our understanding of the different aspects of tumor metabolism related to the progression and aggressiveness of malignancy, and the changes that occur during therapy. In recent years, the area of metabolomics has also found widespread use in the diagnosis of various disease processes, such as transcriptomics and proteomics. It measures small molecules (low molecular weight metabolites) within cells, tissues or whole organisms. Both qualitative and quantitative changes of metabolites in real time can be monitored using these approaches. These may arise due to alterations in metabolic pathways that occur because of genetic modification, physiological and/or pathophysiological stimuli. Of the various techniques used to study metabolomics, mass spectrometry and NMR have been widely employed to detect and quantify metabolites. Notably, MR methodologies are being continuously developed at a very rapid pace to understand cancer metabolism and to identify new biomarkers for early disease diagnosis and therapy monitoring. The journey to produce this special issue began in April 2017 at the editorial board meeting of NMR in Biomedicine at the International Society for Magnetic Resonance in Medicine (ISMRM) meeting in Honolulu, Hawaii. It was felt that an issue that highlights the role of different MR methodologies, both in human and animal models, in understanding the metabolism of cancer and the potential of metabolomics in cancers, would be timely. This issue consists of 16 articles (14 reviews and 2 original articles) written by leading experts. These contributions are arranged in such a way as to highlight the current knowledge, challenges, and future directions in these areas for wider dissemination. One of the hallmarks of cancer is the activated choline metabolism, characterized by increased levels of phosphocholine, glycerophosphocholine and total choline‐containing compounds. The alterations in the choline metabolism of cancer have been widely studied using magnetic resonance spectroscopy (MRS), and the majority of those studies have focused on phosphocholine and the Kennedy pathway. The importance of glycerophosphocholine in cancer metabolism has been realized, and the first review by Sonkar et al presents a summary of recent works examining the role of glycerophosphocholine in cancer and its detection by MRS. Another hallmark of cancer is lipid metabolism, which is altered during malignant transformation and during therapy. The assessment of lipids would thus be valuable. MRS and other molecular imaging methods have been used to study oncogenic transformations and examine the changes in lipids in response to a wide array of anticancer strategies, including chemotherapy, radiation therapy, signal transduction inhibitors, gene therapy and immunotherapy, or a combination of these strategies. Arlauckas et al review the role of lipid metabolism in cancer and its response to therapy, and also summarize the current field and areas of unmet needs. The measurement of neuronal and glial energy metabolism, and glutamate and GABA neurotransmitter cycling in the brain, by the use of C MRS and H‐C MRS in human and animal models, are reviewed by Rothman et al. The neuroenergetic and neurotransmitter cycling pathways studied by C MRS and the experimental validation of these measurements are presented. The review also summarizes the results of applications of C MRS in neurological and psychiatric diseases, diabetes, Alzheimer's disease, healthy aging and brain cancer. Limitations of the methods used and a summary of recent progress are also provided. Breast tumors being heterogeneous, their metabolism differs from other tumor subtypes, and also during disease progression. Studies have documented that the patient's outcome from therapy depends on several factors such as hormone receptor status, lymph node involvement and tumor grade. Furthermore, the response variation among patients following therapy may be related to how the cancer progresses and alters its metabolism. It is likely that such metabolic alterations are related to drug resistance observed in patients. Thus, the study of breast cancer metabolism is essential for early detection, diagnosis and response evaluation of tumors to interventions and therapies. Jagannathan, in his review, describes the role of various in vivo MR methodologies used in the study of breast cancer metabolism. Prostate cancer in men is extremely variable in its aggressiveness and progression. Low‐ or intermediate‐risk patients with localized cancer face a dilemma in selecting appropriate therapies. For example, whether to undergo aggressive treatments like surgery or whole‐gland radiation therapy with their associated complications, or undertake active surveillance without treatment. In this direction, focal therapies like high‐ intensity focused ultrasound (HIFU) have recently been the treatment of choice, thereby reducing the risk of complications of radical therapy.",2019,2019-10-01,Editorial; Review,,https://www.semanticscholar.org/paper/d481a74098652cc30d5e672b1fea022a2a27993b,False,0,,True,True,True,True
doi:10.1002/viw.20260008,doi:10.1002/viw.20260008,semantic_scholar,semantic_scholar,e76aa469cad414786b8feed59aa84a3a070acc19,10.1002/viw.20260008,,,Proteomic and metabolic signatures of female reproductive factors and risk of age‐related ocular diseases: A large prospective cohort study,"Age‐related ocular diseases (ARODs), including cataract, primary open‐angle glaucoma (POAG), and age‐related macular degeneration (AMD), are leading causes of vision impairment and exhibit sex differences. We investigated associations between female reproductive factors and ARODs risk, and explored underlying proteomic and metabolomic pathways. This prospective cohort study included 265,276 women followed for a median of 13.4 years. We assessed 17 reproductive factors and derived a composite reproductive risk score (RRS). Cox models were used to examine associations between reproductive factors and incident ARODs. Proteomic and metabolomic profiling combined with mediation analysis identified biological pathways linking reproductive factors to ARODs. Shorter endogenous estrogen exposure was associated with higher risk of cataract (hazard ratio [HR] 1.21, 95% confidence interval [CI], 1.14–1.27) and AMD (HR 1.25, 95% CI, 1.09–1.45). Hormone replacement therapy (HRT) use increased risks of cataract (HR 1.11, 95% CI, 1.08–1.13), AMD (HR 1.15, 95% CI, 1.09–1.22), and POAG (HR 1.18, 95% CI, 1.11–1.25). Higher RRS was linked to elevated cataract (HR 1.14, 95% CI, 1.08–1.19) and POAG risk (HR 1.21, 95% CI, 1.06–1.38). Mechanistically, proteins involved in cytokine signaling (GDF15, SPP1) mediated the association between reproductive factors and cataract. Metabolites related to lipid metabolism (omega‐3 fatty acids) and energy homeostasis (creatine) contributed to broader metabolic mediation, explaining 29.3% (95% CI, 2.1%–56.5%) of the menopause–cataract link and 26.3% (95% CI, 15.7%–36.9%) of the HRT–cataract association. Female reproductive factors influence AROD risk through specific proteomic and metabolomic pathways, supporting integration of reproductive history into personalized eye care and identifying sex‐specific intervention targets.",2026,2026-04-24,JournalArticle,,https://www.semanticscholar.org/paper/e76aa469cad414786b8feed59aa84a3a070acc19,False,0,,True,False,True,False
doi:10.1007/s00018-026-06101-8,doi:10.1007/s00018-026-06101-8,semantic_scholar,scopus;semantic_scholar,8b1a55a1cc1255a88b5a26d924253fddbee27a49,10.1007/s00018-026-06101-8,41776080,12979735,Senescent epithelial cells remodel the tumor microenvironment and drive early LUAD progression: a multiomics risk model and single-cell analysis,"Lung adenocarcinoma (LUAD) remains a major cause of cancer-related mortality, and there are currently few reliable biomarkers available for accurate prognosis and effective targeted therapy. Accumulating evidence demonstrates that senescent cells play an important role in tumor progression and immune evasion; nevertheless, their specific contribution to LUAD pathogenesis has not yet been fully elucidated. Accordingly, a five-gene senescence-related risk model comprising FGF2, GAPDH, CCNA2, ENO1, and DKK1 was established using the Least Absolute Shrinkage and Selection Operator regression applied to bulk RNA sequencing data obtained from The Cancer Genome Atlas (TCGA). Patients stratified as high risk by this model exhibited significantly poorer overall survival and progression-free survival, accompanied by marked activation of pathways associated with immune infiltration, epithelial–mesenchymal transition, and extracellular matrix remodeling. Integrative single-cell RNA sequencing analysis further revealed a distinct epithelial subpopulation (E9) defined by preferential activation of the senescence-associated gene DKK1. This subpopulation, which emerged from integrative single-cell transcriptomic analysis, exhibited pronounced senescence-associated characteristics, significantly increased cellular stemness, and extensive intercellular communication capacity, and uniquely expressed COL17A1 together with transcriptional programs that were strongly associated with epidermal development. Pseudotime analyses consistently positioned E9 cells at an early stage of tumor evolution. At the functional level, DKK1 contributed to senescence-associated phenotypic features, thereby promoting tumor cell migration and metastatic potential. From a clinical perspective, patients with concurrent high levels of COL17A1 and DKK1 expression experienced significantly worse clinical outcomes. Collectively, these findings identify a senescence-driven epithelial subpopulation that contributes to LUAD progression via DKK1-mediated activation of aging-related pathways and highlight DKK1 as a potential therapeutic target. Supplementary Information The online version contains supplementary material available at 10.1007/s00018-026-06101-8.",2026,2026-03-03,JournalArticle,,https://www.semanticscholar.org/paper/8b1a55a1cc1255a88b5a26d924253fddbee27a49,False,1,,True,True,True,True
