record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1001/jamanetworkopen.2021.44279,doi:10.1001/jamanetworkopen.2021.44279,europepmc,europepmc;pubmed;scopus,MED:35050355,10.1001/jamanetworkopen.2021.44279,35050355,PMC8777576,Effect of Urolithin A Supplementation on Muscle Endurance and Mitochondrial Health in Older Adults: A Randomized Clinical Trial.,"Importance Aging is associated with a decline in mitochondrial function and reduced exercise capacity. Urolithin A is a natural gut microbiome-derived food metabolite that has been shown to stimulate mitophagy and improve muscle function in older animals and to induce mitochondrial gene expression in older humans. Objective To investigate whether oral administration of urolithin A improved the 6-minute walk distance, muscle endurance in hand and leg muscles, and biomarkers associated with mitochondrial and cellular health. Design, setting, and participants This double-blind, placebo-controlled randomized clinical trial in adults aged 65 to 90 years was conducted at a medical center and a cancer research center in Seattle, Washington, from March 1, 2018, to July 30, 2020. Muscle fatigue tests and plasma analysis of biomarkers were assessed at baseline, 2 months, and 4 months. Six-minute walk distance and maximal ATP production were assessed using magnetic resonance spectroscopy at baseline and at the end of study at 4 months. The analysis used an intention-to-treat approach. Interventions Participants were randomized to receive daily oral supplementation with either 1000 mg urolithin A or placebo for 4 months. Main outcomes and measures The primary end point was change from baseline in the 6-minute walk distance and change from baseline to 4 months in maximal ATP production in the hand skeletal muscle. The secondary end points were change in muscle endurance of 2 skeletal muscles (tibialis anterior [TA] in the leg and first dorsal interosseus [FDI] in the hand). Cellular health biomarkers were investigated via plasma metabolomics. Adverse events were recorded and compared between the 2 groups during the intervention period. Results A total of 66 participants were randomized to either the urolithin A (n = 33) or the placebo (n = 33) intervention group. These participants had a mean (SD) age of 71.7 (4.94) years, were predominantly women (50 [75.8%]), and were all White individuals. Urolithin A, compared with placebo, significantly improved muscle endurance (ie, increase in the number of muscle contractions until fatigue from baseline) in the FDI and TA at 2 months (urolithin A: FDI, 95.3 [115.5] and TA, 41.4 [65.5]; placebo: FDI, 11.6 [147.4] and TA, 5.7 [127.1]). Plasma levels of several acylcarnitines, ceramides, and C-reactive protein were decreased by urolithin A, compared with placebo, at 4 months (baseline vs 4 mo: urolithin A, 2.14 [2.15] vs 2.07 [1.46]; placebo, 2.17 [2.52] vs 2.65 [1.86]). The mean (SD) increase from baseline in the 6-minute walk distance was 60.8 (67.2) m in the urolithin A group and 42.5 (73.3) m in the placebo group. The mean (SD) change from baseline to 4 months in maximal ATP production in the FDI was 0.07 (0.23) mM/s in the urolithin A group and 0.06 (0.20) mM/s in the placebo group; for the TA, it was -0.03 (0.10) mM/s in the urolithin A group and 0.03 (0.10) mM/s in the placebo group. These results showed no significant improvement with urolithin A supplementation compared with placebo. No statistical differences in adverse events were observed between the 2 groups. Conclusions and relevance This randomized clinical trial found that urolithin A supplementation was safe and well tolerated in the assessed population. Although the improvements in the 6-minute walk distance and maximal ATP production in the hand muscle were not significant in the urolithin A group vs the placebo group, long-term urolithin A supplementation was beneficial for muscle endurance and plasma biomarkers, suggesting that urolithin A may counteract age-associated muscle decline; however, future work is needed to confirm this finding. Trial registration ClinicalTrials.gov Identifier: NCT03283462.",2022,2022-01-04,"Research Support, Non-U.S. Gov't; research-article; Randomized Controlled Trial; Journal Article",eng,https://europepmc.org/article/MED/35050355,False,2,,True,True,True,True
doi:10.1002/advs.202502249,doi:10.1002/advs.202502249,europepmc,europepmc;openalex;pubmed;scopus;semantic_scholar,MED:40641410,10.1002/advs.202502249,40641410,PMC12499416,ATF3 Deficiency Exacerbates Ageing-Induced Atherosclerosis and Clinical Intervention Strategy.,"Vascular smooth muscle cell (VSMC) senescence is a pivotal driver of atherosclerosis (AS), but molecular links to ageing-related dysfunction are unclear. It is aimed to identify regulators of VSMC senescence and develop clinical interventions for ageing-related AS. Using single-cell RNA sequencing of human atherosclerotic carotid arteries and immunofluorescence validation, activating transcription factor 3 (ATF3) is identified as central to VSMC senescence. Mechanistic studies employ SMC-specific ATF3 knockout mice, CUT&Tag-seq, RNA/protein interaction assays, and m6A epitranscriptomic analyses. To bridge discovery to therapy, high-throughput virtual screening is performed for ATF3-targeting compounds and functionally validated hits. ATF3 deficiency in VSMCs accelerates ageing-induced AS by promoting senescence. Multi-omics showed ATF3 activates ATG7, triggering autophagy, while cytoplasmic ATG7 enhances ATF3 nuclear translocation, establishing a positive feedback loop. Ageing increases m6A methylation and decreases the stability of Atf3 mRNA. Terazosin (TZ) diminishes the interaction between YTH N6-methyladenosine RNA binding protein F2 (YTHDF2) and Atf3 mRNA, helping to preserve Atf3 mRNA stability. TZ is a promising therapeutic strategy for delaying VSMC senescence and preventing AS. ATF3 protects against VSMC senescence and AS by orchestrating autophagy via a novel ATF3-ATG7 amplification loop. Repurposing TZ to stabilize ATF3 offers a translatable approach to combat ageing-driven cardiovascular disease.",2025,2025-07-11,research-article; Journal Article,eng,https://europepmc.org/article/MED/40641410,False,4,,True,True,True,True
doi:10.1002/alz.084789,doi:10.1002/alz.084789,semantic_scholar,openalex;semantic_scholar,bbf02f3300cdb07ee25eedf1ec8fa1f120a738b4,10.1002/alz.084789,39751737,,Basic Science and Pathogenesis.,"BACKGROUND Host commensal gut microbes are shown to be crucial for microglial maturation, and functions that involve innate immune responses to maintain brain homeostasis. Sex has a crucial role in the incidence of neurological diseases with females showing higher progression of AD compared with males. Transcriptomics has been a powerful tool for the characterization of microglial phenotypes however, there is a large gap in relating to their functional protein abundances. Here, we generated 'APPPS1-21-CD11br' a translating ribosome affinity purification (TRAP) mice model and assessed the influence of gut microbiome on microglial protein networks during their phenotypic transition in a sex-specific manner. METHODS APPPS1-21 mice were crossed with WT-CD11br mice wherein a CD11b-promoter drives expression of ribosomal protein L10a (RpL10) that is fused to FLAG/EGFP at the amino-terminus to generate APPPS1-21-CD11br transgenic mice. Six groups of mice that included WT-CD11br, antibiotic (ABX) or vehicle-treated APPPS1-21-CD11br male and female were sacrificed at 7-weeks of age (n = 15/group) and used for immunoprecipitation of microglial polysomes from cortical homogenates using anti-FLAG antibody. Liquid chromatography coupled to tandem-mass-spectrometry (LC-MSMS) and label-free quantification was used to identify newly synthesized peptides extracted from polysomes. RESULTS Proteomic analysis reveal that Aβ-induced microglial activation resulted in increased FcgR-mediated-phagocytosis and actin organization in male and female AD mice respectively. ABX-treatment resulted in substantial remodeling of epigenetic landscape, leading to a metabolic shift that accommodates the increased bioenergetic and biosynthetic demands associated with microglial polarization in a sex-specific manner. While microglia in ABX-treated male mice exhibited a metabolic shift towards ketogenesis to promote neuroprotective phenotype mediating lysosomal Aβ clearance, microglia in ABX-treated female mice exhibited persistent mitochondrial dysfunction and impaired clearance associated with inflammatory phenotypes. Targeted metabolomics show sex-specific changes in immunomodulatory gut metabolites mediated by ABX-treatment. CONCLUSIONS Our studies provide first snapshot of dynamic translational state of microglia in cerebral Aβ-amyloidosis models with an altered gut-microbiome. Gut metabolites can support microglial metabolic plasticity to modulate immune responses and amyloid clearance in a sex-specific manner. Reprogramming of microglial metabolism could be a promising strategy for restoring their physiological functions in a manner that might halt the progression of AD.",2024,2024-12-01,JournalArticle,,https://www.semanticscholar.org/paper/bbf02f3300cdb07ee25eedf1ec8fa1f120a738b4,False,18,,True,False,True,False
doi:10.1002/aro2.70036,doi:10.1002/aro2.70036,semantic_scholar,semantic_scholar,c54d4c17bb46e411d1c09ed1cff34465ad129b96,10.1002/aro2.70036,,,Fasting and Refeeding Mediated Phospholipid Remodeling Plays an Important Role in Improving Meat Quality of Aged Laying Hens,"This study explored fasting‐induced physiological remodeling effects on meat quality in aged laying hens. Fasting for 15 days (F15) significantly reduced abdominal fat, intermuscular fat width, subcutaneous fat thickness, and liver index versus pre‐fasting (F0) ( p 0.7). Fasting upregulated ACSL4/LPCAT, enhancing acyl‐CoA and lipid reacylation to drive phospholipid remodeling, improving meat quality.",2025,2025-10-31,JournalArticle,,https://www.semanticscholar.org/paper/c54d4c17bb46e411d1c09ed1cff34465ad129b96,False,0,,False,False,True,False
doi:10.1002/ctm2.1608,doi:10.1002/ctm2.1608,openalex,openalex,https://openalex.org/W4392714903,10.1002/ctm2.1608,,,From intestinal metabolites to the brain: Investigating the mysteries of Long COVID,"To date, more than 770 million individuals have been infected with SARS-CoV-2 worldwide.1 Postacute sequelae of COVID-19 (PASC), commonly called ‘Long COVID’, constitute a primary public health concern. Long COVID involves symptoms that emerge, persist, or relapse over more than 30 days after acute SARS-CoV-2 infection. The symptoms of PASC span a wide range of organs and are heterogeneous among patients. A recent study aimed at developing a comprehensive definition of PASC based on symptoms in a prospective cohort study involving 9764 patients.2 Given the intricacies of PASC, the underlying etiology remains poorly understood, posing an urgent global health challenge that necessitates resolution. We have recently conducted a study that may shed new light on one of the possible biological causes of PASC.3 This study began with exploring metabolite profiles that are distinct in Long COVID patients. Among the most significantly depleted metabolites observed in acute and postacute patients, compared to recovered patients, was serotonin (5-hydroxytryptamine, 5-HT). Mouse models of viral infection and an intestinal organoids model were employed to elucidate the molecular mechanisms underlying this phenotype. We found that viral RNA triggered type I interferon (IFN) signalling, which in turn suppressed serotonin levels by affecting serotonin production, storage and degradation. Beyond establishing a possible association between 5-HT and PASC and elucidating the potential molecular mechanisms underlying this connection, our study further suggests that the decrease of peripheral serotonin can lead to impaired hippocampal responses and memory by impeding the activity of the vagus nerve. The findings of this investigation may contribute to our understanding of the mechanisms involved in PASC and suggest new predictive biomarkers and potential therapeutic targets for intervention. The reduction of serotonin in plasma was identified through a plasma metabolomics analysis conducted on 58 PASC patients, compared to 30 individuals with symptom-free recovery and 60 individuals with acute COVID-19. Consistent with these findings in human cohorts, a reduction in plasma serotonin was observed in the SARS-CoV-2-infected K18-ACE2 mouse model, which expresses human ACE2. By using synthetic double-stranded RNA polyinosinic:polycytidylic acid (poly(I:C)) or viral infection, this study additionally revealed that the reduction in serotonin was mediated by the viral-induced type I interferon response in a TLR3- and STAT1-dependent manner. We next investigated the mechanisms through which viral-induced inflammation leads to a reduction in peripheral serotonin levels (Figure 1). Notably, tryptophan, the precursor of serotonin that is used as a substrate for serotonin synthesis by enterochromaffin cells in the gastrointestinal tract, was also diminished in PASC patients. Using a mouse model, organoids and intestinal epithelial cells, we uncovered that viral-driven inflammation inhibits tryptophan absorption by suppressing the epithelial expression of amino acid uptake genes, such as (Slc6a19), which encodes for the neutral amino acid transporter B0AT1, and its chaperone ACE2. In addition to suppression of serotonin production, we observed that viral inflammation also impaired serotonin storage and turnover. Following synthesis in enterochromaffin cells, platelets store and transport peripheral serotonin and MAO enzymes rapidly turn over free serotonin. Notably, platelet counts were decreased following viral infection or poly(I:C) treatment, suggesting that the carrying capacity for serotonin in the systemic circulation was diminished. This reduction could not be rescued by tryptophan supplementation, indicating that the impaired storage was independent of reduced amino acid uptake. Lastly, we found that the transcription levels of Maoa and 5-hydroxyindoleacetic acid (5-HIAA), a serotonin degradation product, increased in virally infected or poly (I:C)-treated mice. Long COVID is characterised by a wide spectrum of symptoms including fatigue, cognitive difficulties, headaches, endurance loss, sleep disturbances, anxiety and memory lapses. Given the crucial role of serotonin in peripheral and central nervous system function, we sought to explore the physiological consequences of serotonin depletion and its association with neurocognitive symptoms (Figure 2). Utilising mouse models exposed to acute and chronic infections, we employed the novel object recognition paradigm to assess cognitive ability. We found that infection or poly(I:C) treatment impaired memory in the novel object recognition test. Notably, the selective serotonin reuptake inhibitor (SSRI) fluoxetine restored cognitive function in mice injected with poly(I:C). Furthermore, supplementation of the serotonin precursor 5-hydroxytryptophan (5-HTP) not only reinstated peripheral serotonin levels but also demonstrated a reversal of cognitive impairment. None of the peripheral interventions tested in the study altered brain serotonin levels amidst viral inflammation, suggesting a pivotal role of peripheral serotonin reduction in regulating memory function. How does peripheral serotonin communicate with the brain? We found reduced neuronal activity in the brainstem of poly(I:C)-treated mice during novelty exposure, suggesting a possible involvement of sensory neurons which terminate in this region of the brain. Furthermore, cognitive impairment induced by viral inflammation was successfully reversed by the administration of capsaicin, a Trpv1 ligand and potent stimulant of sensory neurons. Consistently, when we used chemogenetics to selectively activate Phox2b-expressing vagal neurons during viral inflammation, we observed a restoration in hippocampal neuron activity and memory function. Further validation came from an experiment using a pharmacological agonist of serotonin receptors on vagal neurons, which emphasised the importance of serotonin signalling through the vagus nerve in regulating cognition. These results suggest an important role for the vagus nerve, a key mediator of sickness behaviour that has also been implicated in the pathophysiology of chronic fatigue syndrome.4, 5 However, unravelling the precise circuitry through which sensory neurons relay peripheral inflammation to the brain remains to be explored in future research. Understanding these complexities holds promise for refining therapeutic approaches to address neurocognitive challenges in PASC patients. Beyond SARS-CoV-2, low serotonin levels have been documented in other conditions characterised by high levels of type I interferons, such as systemic lupus erythematosus and multiple sclerosis, suggesting broader implications for these findings.6-8 Our findings suggest that interventions aimed at eliminating the trigger of chronically elevated interferon levels, restoring peripheral serotonin signalling or vagus nerve activation might have clinical utility in the prevention or treatment of Long COVID. The clinical efficiency of these approaches, however, first requires detailed evaluation. A Dutch study including 95 patients showed a significant reduction in symptoms with SSRIs; however, this was not a randomised controlled trial.9 A preprint detailing a multicentre retrospective study of 17 933 patients by the National COVID Cohort Collaborative (N3C) found a 26% reduction in the relative risk of PASC in patients who received an SSRI compared to unexposed controls.10 Extensive, double-blind, prospective studies are needed to establish whether SSRIs or other interventions targeting peripheral serotonin signalling could play a role in managing the long-term disease burden of COVID-19. Serotonin precursor supplementation could be an alternative potential therapeutic avenue, demanding rigorous formulation testing for safety and efficacy. Overall, our study proposes a pathway linking viral persistence, sustained interferon responses, serotonin depletion and vagal dysfunction to neurocognitive symptoms in Long COVID and potentially other postviral syndromes. The findings emphasise the necessity for extensive investigations into sensory neuron dysfunction in PASC. Directly establishing the connection between viral reservoirs in the gastrointestinal tract, sustained inflammatory responses, and PASC manifestations in Long COVID patients remains a significant gap in the field, calling for the initiation of large-scale studies to investigate this possible molecular etiology underlying postviral conditions. SL and ASD performed literature research and wrote the manuscript. ML guided the literature research and edited the manuscript. All authors contributed to the article and approved the submitted version. We thank the members of the Levy laboratory for discussions and input. ML is supported by the NIH Director's New Innovator Award (DP2-AG-067511), an American Cancer Society Scholar Award, , the Searle Scholars Program, the Edward Mallinckrodt, Jr. Foundation, the W. W. Smith Charitable Trust, the , The Burroughs Wellcome Fund, and grants from the Abramson Cancer Center (P30-CA- 016420), the PennCHOP microbiome program, Penn Center for Nutritional Science and Medicine, Penn Coronavirus Center, Penn Institute for Immunology, Penn Center for Molecular Studies in Digestive and Liver Diseases (P30-DK- 050306), Penn Center for Precision Medicine, Penn Institute on Aging, The Colton Center, Penn Center of Excellence in Environmental Toxicology (P30-ES 013508), and the Borrelli Family Pilot Grant in Lynch Syndrome. Figures were created with BioRender.com. The authors declare that they have no conflicts of interest. Not applicable",2024,2024-03-01,article,en,https://openalex.org/W4392714903,False,0,metabolomics_plus_microbiomics,True,True,True,True
doi:10.1002/gepi.22436,doi:10.1002/gepi.22436,europepmc,europepmc;pubmed;scopus,MED:34779012,10.1002/gepi.22436,34779012,PMC8887641,A large-scale transcriptome-wide association study (TWAS) of 10 blood cell phenotypes reveals complexities of TWAS fine-mapping.,"Hematological measures are important intermediate clinical phenotypes for many acute and chronic diseases and are highly heritable. Although genome-wide association studies (GWAS) have identified thousands of loci containing trait-associated variants, the causal genes underlying these associations are often uncertain. To better understand the underlying genetic regulatory mechanisms, we performed a transcriptome-wide association study (TWAS) to systematically investigate the association between genetically predicted gene expression and hematological measures in 54,542 Europeans from the Genetic Epidemiology Research on Aging cohort. We found 239 significant gene-trait associations with hematological measures; we replicated 71 associations at p < 0.05 in a TWAS meta-analysis consisting of up to 35,900 Europeans from the Women's Health Initiative, Atherosclerosis Risk in Communities Study, and BioMe Biobank. Additionally, we attempted to refine this list of candidate genes by performing conditional analyses, adjusting for individual variants previously associated with hematological measures, and performed further fine-mapping of TWAS loci. To facilitate interpretation of our findings, we designed an R Shiny application to interactively visualize our TWAS results by integrating them with additional genetic data sources (GWAS, TWAS from multiple reference panels, conditional analyses, known GWAS variants, etc.). Our results and application highlight frequently overlooked TWAS challenges and illustrate the complexity of TWAS fine-mapping.",2022,2021-11-15,"Meta-Analysis; Research Support, Non-U.S. Gov't; research-article; Journal Article; Research Support, N.I.H., Extramural",eng,https://europepmc.org/article/MED/34779012,False,2,,True,True,True,True
doi:10.1002/iub.1532,doi:10.1002/iub.1532,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:27364681,10.1002/iub.1532,27364681,,Epigenomic maintenance through dietary intervention can facilitate DNA repair process to slow down the progress of premature aging.,"DNA damage caused by various sources remains one of the most researched topics in the area of aging and neurodegeneration. Increased DNA damage causes premature aging. Aging is plastic and is characterised by the decline in the ability of a cell/organism to maintain genomic stability. Lifespan can be modulated by various interventions like calorie restriction, a balanced diet of macro and micronutrients or supplementation with nutrients/nutrient formulations such as Amalaki rasayana, docosahexaenoic acid, resveratrol, curcumin, etc. Increased levels of DNA damage in the form of double stranded and single stranded breaks are associated with decreased longevity in animal models like WNIN/Ob obese rats. Erroneous DNA repair can result in accumulation of DNA damage products, which in turn result in premature aging disorders such as Hutchinson-Gilford progeria syndrome. Epigenomic studies of the aging process have opened a completely new arena for research and development of drugs and therapeutic agents. We propose here that agents or interventions that can maintain epigenomic stability and facilitate the DNA repair process can slow down the progress of premature aging, if not completely prevent it. © 2016 IUBMB Life, 68(9):717-721, 2016.",2016,2016-07-01,Journal Article,eng,https://europepmc.org/article/MED/27364681,False,3,,True,True,True,True
doi:10.1002/jgm.70015,doi:10.1002/jgm.70015,openalex,europepmc;openalex;pubmed;scopus,https://openalex.org/W4408301692,10.1002/jgm.70015,,,Integrated Single‐Cell Transcriptome and eQTL Analyses Reveal the Role of PZP in Aging and Chronic Kidney Disease,"ABSTRACT Background Aging is a known driver of chronic kidney disease (CKD), yet the genetic mechanisms linking these two conditions remain unclear. This study aims to explore the role of CD8+ central memory T (T CM ) cells and their associated gene expression in the interaction between aging and CKD. Methods Peripheral blood samples from young controls, elderly individuals, and CKD patients were analyzed using single‐cell RNA sequencing to investigate immune cell populations. Expression quantitative trait loci (eQTL) and Mendelian randomization analyses were performed using data from genomic cohorts, including the UK Biobank and FinnGen, to assess causal relationships. Experimental validation evaluated correlations between pregnancy zone protein (PZP) expression and clinical indicators such as age, glomerular filtration rate (GFR), serum creatinine, and proteinuria. Results Increased proportions of CD8+ T CM cells were observed in elderly individuals and CKD patients. PZP was identified as a key genetic factor in CKD progression and aging, linked to metabolic reprogramming and impaired intercellular communication. PZP expression correlated significantly with aging ( r = 0.818, p = 0.047), reduced GFR ( r = −0.557, p = 0.011), elevated serum creatinine ( r = 0.507, p = 0.019), and proteinuria ( r = 0.761, p = 0.047). Conclusions Shared genetic and immunological mechanisms link CKD and aging, with CD8+ T CM cells contributing to immune dysregulation and chronic inflammation. The dual role of PZP, involving its upregulation, disrupted immune communication, and metabolic reprogramming, highlights its potential as a biomarker and therapeutic target for aging‐associated kidney diseases.",2025,2025-03-01,article,en,https://openalex.org/W4408301692,False,3,genomics_plus_other,True,True,True,True
doi:10.1002/pbc.27228,doi:10.1002/pbc.27228,europepmc,europepmc;pubmed;scopus,MED:29797644,10.1002/pbc.27228,29797644,,Sickle Cell Clinical Research and Intervention Program (SCCRIP): A lifespan cohort study for sickle cell disease progression from the pediatric stage into adulthood.,"Background Previous natural history studies have advanced the understanding of sickle cell disease (SCD), but generally have not included sufficient lifespan data or investigation of the role of genetics in clinical outcomes, and have often occurred before the widespread use of disease-modifying therapies, such as hydroxyurea and chronic erythrocyte transfusions. To further advance knowledge of SCD, St. Jude Children's Research Hospital established the Sickle Cell Clinical Research and Intervention Program (SCCRIP), to conduct research in a clinically evaluated cohort of individuals with SCD across their lifetime. Procedures Initiated in 2014, the SCCRIP study prospectively recruits patients diagnosed with SCD and includes retrospective and longitudinal collection of clinical, neurocognitive, geospatial, psychosocial, and health outcomes data. Biological samples are banked for future genomics and proteomics studies. The organizational structure of SCCRIP is based upon organ/system-specific working groups and is opened to the research community for partnerships. Results As of August 2017, 1,044 (92.3% of eligible) patients with SCD have enrolled in the study (860 children and 184 adults), with 11,915 person-years of observation. Population demographics included mean age at last visit of 11.3 years (range 0.7-30.1), 49.8% females, 57.7% treated with hydroxyurea, 8.5% treated with monthly transfusions, and 62.9% hemoglobin (Hb) SS or HbSB 0 -thalassemia, 25.7% HbSC, 8.4% HbsB + -Thalassemia, 1.7% HbS/HPFH, and 1.2% other. Conclusions The SCCRIP cohort will provide a rich resource for the conduct of high impact multidisciplinary research in SCD.",2018,2018-05-24,Journal Article,eng,https://europepmc.org/article/MED/29797644,False,2,,True,True,True,True
doi:10.1007/978-1-0716-0471-7_1,doi:10.1007/978-1-0716-0471-7_1,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:32219738,10.1007/978-1-0716-0471-7_1,32219738,,The Impact of New Biomarkers and Drug Targets on Age-Related Disorders.,"The increase in the human lifespan has not been paralleled by an increase in healthy life. With the increase in the proportion of the aged population, there has been a natural increase in the prevalence of age-related disorders, such as Alzheimer's disease, type 2 diabetes mellitus, frailty, and various other disorders. A continuous rise in these conditions could lead to a widespread medical and social burden. There are now considerable efforts underway to address these deficits in preclinical and clinical studies, which include the use of better study cohorts, longitudinal designs, improved translation of data from preclinical models, multi-omics profiling, identification of new biomarker candidates and refinement of computational tools and databases containing relevant information. Such efforts will support future interdisciplinary studies and help to identify potential new targets that are amenable to therapeutic approaches such as pharmacological interventions to increase the human healthspan in parallel with the lifespan.",2020,2020-01-01,Review; Journal Article,eng,https://europepmc.org/article/MED/32219738,False,3,,True,True,True,True
