record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1001/jamaoncol.2020.7671,doi:10.1001/jamaoncol.2020.7671,scopus,scopus,SCOPUS_ID:85100750925,10.1001/jamaoncol.2020.7671,33570548,,Validation of a 22-Gene Genomic Classifier in Patients with Recurrent Prostate Cancer: An Ancillary Study of the NRG/RTOG 9601 Randomized Clinical Trial,,2021,2021-04-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100750925&origin=inward,False,0,,False,False,False,False
doi:10.1002/047011312x,doi:10.1002/047011312x,semantic_scholar,semantic_scholar,205b392be42027208ee1c53cfaabb7c916878006,10.1002/047011312x,,,Cancer Biomarkers: Analytical Techniques for Discovery,,2007,2007-02-09,Review,,https://www.semanticscholar.org/paper/205b392be42027208ee1c53cfaabb7c916878006,False,0,,False,False,False,False
doi:10.1002/0471781797,doi:10.1002/0471781797,scopus,scopus,SCOPUS_ID:84889317246,10.1002/0471781797,,,Nutritional Genomics: Discovering the Path to Personalized Nutrition,,2006,2006-05-10,Book,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84889317246&origin=inward,False,0,,False,False,False,False
doi:10.1002/1878-0261.12528,doi:10.1002/1878-0261.12528,scopus,scopus,SCOPUS_ID:85068649142,10.1002/1878-0261.12528,31180176,,Estrogen therapy induces an unfolded protein response to drive cell death in ER+ breast cancer,,2019,2019-08-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068649142&origin=inward,False,0,,False,False,False,False
doi:10.1002/1878-0261.13304,doi:10.1002/1878-0261.13304,scopus,scopus,SCOPUS_ID:85136905370,10.1002/1878-0261.13304,36037042,,Identification and targeting of a HES1-YAP1-CDKN1C functional interaction in fusion-negative rhabdomyosarcoma,,2022,2022-10-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136905370&origin=inward,False,0,,False,False,False,False
doi:10.1002/1878-0261.13611,doi:10.1002/1878-0261.13611,scopus,scopus,SCOPUS_ID:85186489134,10.1002/1878-0261.13611,38400534,,Regulation and tumor-suppressive function of the miR-379/miR-656 (C14MC) cluster in cervical cancer,,2024,2024-06-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186489134&origin=inward,False,0,,False,False,False,False
doi:10.1002/1878-0261.13799,doi:10.1002/1878-0261.13799,scopus,scopus,SCOPUS_ID:85214660056,10.1002/1878-0261.13799,39776254,,CRISPR targeting of FOXL2 c.402C>G mutation reduces malignant phenotype in granulosa tumor cells and identifies anti-tumoral compounds,,2025,2025-04-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214660056&origin=inward,False,0,,False,False,False,False
doi:10.1002/2211-5463.13798,doi:10.1002/2211-5463.13798,scopus,scopus,SCOPUS_ID:85189362469,10.1002/2211-5463.13798,38538106,,DDR2 signaling and mechanosensing orchestrate neuroblastoma cell fate through different transcriptome mechanisms,,2024,2024-05-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189362469&origin=inward,False,0,,False,False,False,False
doi:10.1002/2211-5463.70123,doi:10.1002/2211-5463.70123,scopus,scopus,SCOPUS_ID:105016613321,10.1002/2211-5463.70123,40970550,,"Tryptophan metabolite atlas uncovers organ, age, and sex-specific variations",,2026,2026-01-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105016613321&origin=inward,False,0,,False,False,False,False
doi:10.1002/3527601511,doi:10.1002/3527601511,semantic_scholar,semantic_scholar,65aad00c1e40b697309973ea5f5d7610a75e5f66,10.1002/3527601511,,,The Epigenome: Molecular Hide and Seek,,2003,2003-04-10,,,https://www.semanticscholar.org/paper/65aad00c1e40b697309973ea5f5d7610a75e5f66,False,0,,False,False,False,False
doi:10.1002/9780470015902.a0005177.pub2,doi:10.1002/9780470015902.a0005177.pub2,semantic_scholar,semantic_scholar,e6bc0fbb319df3ca18476c9c3f62b4d9a9bbfd2f,10.1002/9780470015902.a0005177.pub2,,,"Human Genome Project, Personalised Medicine and Future Health Care",,2015,2015-06-15,,,https://www.semanticscholar.org/paper/e6bc0fbb319df3ca18476c9c3f62b4d9a9bbfd2f,False,0,,False,False,False,False
doi:10.1002/9780470744307.gat227,doi:10.1002/9780470744307.gat227,semantic_scholar,semantic_scholar,c392a721c5c413638d3dcfa38f92ed84fe167078,10.1002/9780470744307.gat227,,,Commonality and Stochasticity in Systems Toxicology,,2011,2011-09-15,,,https://www.semanticscholar.org/paper/c392a721c5c413638d3dcfa38f92ed84fe167078,False,0,,False,False,False,False
doi:10.1002/9780470985571.ch4,doi:10.1002/9780470985571.ch4,semantic_scholar,semantic_scholar,9e199f296a87237982683bb994a928c9502f1d35,10.1002/9780470985571.ch4,18269172,,Lipid-induced metabolic dysfunction in skeletal muscle.,,2007,2007-11-19,JournalArticle,,https://www.semanticscholar.org/paper/9e199f296a87237982683bb994a928c9502f1d35,False,0,,False,False,False,False
doi:10.1002/9781118823408.ch4,doi:10.1002/9781118823408.ch4,scopus,scopus,SCOPUS_ID:85015578240,10.1002/9781118823408.ch4,,,Nutritional interventions in age-related genetic and epigenetic instability and cancer,,2015,2015-06-05,Book Chapter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85015578240&origin=inward,False,0,,False,False,True,False
doi:10.1002/aac2.12078,doi:10.1002/aac2.12078,scopus,scopus,SCOPUS_ID:86000803089,10.1002/aac2.12078,,,"Deciphering Aging, Genetic, and Epigenetic Heterogeneity in Cancer Evolution: Toward Personalized Precision Preventative Medicine",,2025,2025-03-01,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000803089&origin=inward,False,0,,False,True,False,False
doi:10.1002/advs.202410414,doi:10.1002/advs.202410414,scopus,scopus,SCOPUS_ID:86000437586,10.1002/advs.202410414,39823538,,ABCA6 Regulates Chondrogenesis and Inhibits Joint Degeneration via Orchestrated Cholesterol Efflux and Cellular Senescence,,2025,2025-03-13,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000437586&origin=inward,False,0,,False,True,False,False
